#f0 [Hz]	periodicity (0~1)	power [dB]	sonorant power [dB]	high freq. power [dB]	 mid freq. power [dB]	low freq power [dB]	f0 after post-proc. [Hz]	f0 reliability code (0 ~ 13)	a1-a3 [dB]	f1f3syn (-1.0~1.0)	h1-a1 [dB]	breathpow [dB]	ips (-1.0~1.0)	h1-a3 [dB]	f0 after post-proc [semitone]	delta f0 [semitone]	vocal fry detection
108.84	0.504	22.84	19.95	19.58	20.46	-10000	-10000	1	9.19	0.480	-10000	-48.98	-100.00	9.19	-10000	-10000	
110.34	0.555	22.98	19.97	19.59	15.22	18.70	-10000	1	10.77	0.621	0.17	-59.72	-100.00	10.77	-10000	-10000	
54.61	0.813	21.93	19.15	18.53	13.52	18.36	-10000	1	13.14	0.554	-10000	-58.59	-100.00	13.14	-10000	-10000	
111.89	0.564	22.64	20.41	18.33	15.13	19.48	-10000	1	10.00	0.651	0.27	-61.24	-100.00	10.00	-10000	-10000	
111.89	0.510	22.55	19.72	19.14	15.13	18.77	-10000	1	8.91	0.593	-10000	-58.57	-100.00	8.91	-10000	-10000	
54.98	0.810	22.82	20.43	18.92	15.04	19.75	-10000	1	11.99	0.577	-10000	-57.99	-100.00	11.99	-10000	-10000	
111.89	0.518	23.86	21.54	19.84	17.75	20.18	-10000	1	9.79	0.594	-10000	-55.99	-100.00	9.79	-10000	-10000	
55.36	0.830	23.66	21.45	19.50	17.96	19.80	-10000	1	10.66	0.523	-2.41	-52.98	-100.00	8.25	-10000	-10000	
111.11	0.549	24.97	23.63	18.89	20.12	21.81	-10000	1	11.58	0.653	-5.39	-56.35	-100.00	6.19	-10000	-10000	
109.59	0.526	25.06	23.86	18.62	19.84	22.35	-10000	1	11.97	0.554	-4.37	-52.27	-100.00	7.60	-10000	-10000	
53.33	0.893	24.12	22.70	18.25	18.71	21.03	-10000	1	11.52	0.526	-2.99	-52.34	-100.00	8.53	-10000	-10000	
105.96	0.486	23.95	22.23	18.78	19.46	19.67	-10000	1	11.74	0.509	-3.18	-50.98	-100.00	8.55	-10000	-10000	
52.12	0.923	24.30	22.54	19.32	21.15	18.68	-10000	1	9.34	0.660	-3.16	-55.68	-100.00	6.18	-10000	-10000	
104.58	0.515	24.65	23.45	18.18	21.96	19.04	-10000	1	11.14	0.628	-6.11	-53.30	-100.00	5.03	-10000	-10000	
51.12	1.043	24.05	22.30	19.05	21.09	17.67	-10000	1	10.96	0.522	-5.12	-49.82	-100.00	5.84	-10000	-10000	
101.91	0.319	22.42	20.05	18.22	20.78	-10000	-10000	1	8.76	0.450	-1.83	-47.69	-100.00	6.93	-10000	-10000	
51.28	0.946	20.78	17.48	17.93	15.86	15.11	-10000	1	7.01	0.531	-3.12	-55.38	-100.00	3.89	-10000	-10000	
-10000	-10000	20.15	16.32	17.52	16.95	-10000	-10000	1	8.42	0.458	3.74	-51.78	-100.00	8.42	-10000	-10000	
49.69	0.864	19.63	13.57	18.30	14.73	-10000	-10000	1	3.26	0.509	4.46	-55.71	-100.00	3.26	-10000	-10000	
49.38	0.681	19.48	13.07	18.07	14.30	-10000	-10000	1	3.00	0.437	4.69	-53.76	-100.00	3.00	-10000	-10000	
-10000	-10000	20.30	13.35	19.20	15.02	-10000	-10000	1	5.22	0.350	9.79	-50.55	-100.00	5.22	-10000	-10000	
155.34	0.410	29.53	26.12	26.86	26.60	11.35	-10000	0	6.88	0.790	-9.28	-58.60	-100.00	-2.40	-10000	-10000	
-10000	-10000	32.25	30.21	27.95	30.43	11.55	-10000	0	11.10	0.738	-17.77	-50.92	-100.00	-6.67	-10000	-10000	
51.12	0.557	27.86	25.13	24.49	26.71	13.53	-10000	0	7.86	0.685	-15.73	-51.44	-100.00	-7.88	-10000	-10000	
49.69	0.645	32.36	29.45	29.22	31.99	-10000	-10000	0	0.12	0.716	-11.24	-47.96	0.45	-11.12	-10000	-10000	
51.95	0.572	29.07	27.44	23.92	27.54	21.30	-10000	0	4.87	0.518	-11.33	-43.22	-100.00	-6.45	-10000	-10000	
50.47	0.935	29.59	28.50	22.99	28.76	18.88	101.87	12	8.03	0.589	-13.55	-44.77	-100.00	-5.53	43.67	-10000	
51.12	0.882	27.83	27.11	19.37	19.41	26.63	102.52	12	11.47	0.516	-12.97	-51.28	-100.00	-1.50	43.78	-10000	
51.78	0.902	26.65	25.75	19.26	25.98	-10000	103.89	12	13.21	0.477	-9.66	-43.36	-100.00	3.54	44.01	-10000	
105.26	0.443	25.65	24.54	18.82	16.86	24.00	-10000	1	9.41	0.517	-7.84	-53.87	-100.00	1.57	-10000	-10000	
53.69	0.923	26.33	25.48	18.71	24.64	19.31	-10000	7	9.79	0.618	-7.63	-50.16	-100.00	2.16	-10000	-10000	
110.34	0.462	28.16	27.55	18.92	27.67	-10000	109.56	12	14.41	0.624	-7.38	-47.41	-100.00	7.03	44.93	-10000	
55.17	0.780	29.50	29.05	19.24	21.29	28.35	111.09	12	13.68	0.524	-10.60	-49.69	-100.00	3.08	45.17	-10000	
110.34	0.391	31.05	30.61	20.75	22.58	29.99	110.32	13	17.15	0.672	-12.66	-54.87	-100.00	4.49	45.05	-10000	
108.84	0.342	33.37	32.51	25.87	32.48	21.32	107.36	12	11.44	0.630	-12.07	-42.88	-100.00	-0.63	44.58	-11.64	
54.98	0.646	36.11	34.83	30.16	28.78	34.28	107.36	12	9.28	0.663	-8.02	-48.20	-100.00	-4.67	44.58	-13.97	
107.38	0.327	35.20	33.64	30.00	34.42	-10000	-10000	0	6.03	0.676	-8.21	-43.24	-100.00	-6.37	-10000	-12.19	
53.33	0.903	31.72	29.64	27.50	30.93	-10000	105.95	12	3.83	0.592	-13.04	-42.73	-100.00	-9.21	44.35	-11.76	
52.46	0.543	30.90	29.02	26.29	26.95	27.82	105.21	12	3.74	0.688	-11.18	-51.37	-100.00	-7.44	44.23	-10000	
50.79	0.857	29.29	28.15	22.81	28.59	16.73	103.17	12	2.94	0.568	-10.24	-44.08	-100.00	-7.30	43.89	-10000	
49.38	0.781	28.99	28.08	21.57	28.56	-10000	99.37	12	1.01	0.609	-9.66	-45.84	-100.00	-8.65	43.24	-10000	
48.48	0.811	29.62	28.34	23.62	29.20	-10000	-10000	0	4.15	0.619	-10.41	-45.65	-100.00	-6.26	-10000	-10000	
47.90	0.784	30.06	28.61	24.53	29.20	15.88	-10000	6	7.89	0.531	-14.80	-42.04	-100.00	-6.91	-10000	-10000	
48.48	0.875	29.69	28.60	23.07	29.17	-10000	-10000	6	5.93	0.558	-15.25	-43.10	-100.00	-9.32	-10000	-10000	
47.90	0.598	30.39	29.48	23.03	30.08	-10000	-10000	0	8.60	0.633	-17.23	-45.42	-100.00	-8.63	-10000	-10000	
48.78	0.962	30.15	28.50	25.08	29.84	-10000	-10000	6	8.13	0.661	-17.23	-47.04	-100.00	-9.09	-10000	-10000	
49.69	0.706	28.56	27.06	23.16	28.00	-10000	-10000	0	5.13	0.642	-15.34	-47.93	-100.00	-10.21	-10000	-10000	
49.08	0.847	25.53	22.33	22.59	24.23	-10000	-10000	1	0.28	0.522	-9.25	-46.68	0.60	-8.96	-10000	-10000	fr
49.69	0.642	24.52	21.49	21.38	23.52	-10000	-10000	1	0.25	0.657	-9.70	-53.15	0.58	-9.45	-10000	-10000	fr
48.93	0.955	22.52	18.64	20.05	20.53	-10000	-10000	1	-0.95	0.506	-6.24	-49.81	-100.00	-7.19	-10000	-10000	fr
50.47	0.542	21.37	18.00	18.39	19.08	-10000	-10000	1	0.35	0.612	1.25	-55.45	-100.00	0.35	-10000	-10000	fr
50.47	0.904	28.83	15.13	28.62	15.29	9.62	-10000	1	4.75	0.498	2.50	-54.77	-100.00	4.75	-10000	-10000	
148.15	0.308	31.58	14.50	31.48	13.16	11.33	-10000	1	8.44	0.499	6.87	-56.93	-100.00	8.44	-10000	-10000	
50.63	0.916	19.07	13.30	17.50	14.32	-10000	-10000	1	6.33	0.549	7.60	-57.60	-100.00	6.33	-10000	-10000	
50.16	0.814	19.10	12.85	17.48	14.29	-10000	-10000	1	6.39	0.515	10.46	-56.37	-100.00	6.39	-10000	-10000	
50.16	0.947	19.95	14.80	18.11	15.99	-10000	-10000	1	4.87	0.586	5.78	-57.41	-100.00	4.87	-10000	-10000	
50.31	0.814	19.78	14.91	17.69	16.45	-10000	-10000	1	7.21	0.583	8.36	-56.83	0.54	7.21	-10000	-10000	fr
49.84	0.840	19.57	14.84	17.46	15.46	-10000	-10000	1	2.16	0.566	7.01	-57.13	-100.00	2.16	-10000	-10000	fr
49.38	0.956	19.86	15.03	17.91	15.81	-10000	-10000	1	5.05	0.537	6.75	-55.65	0.62	5.05	-10000	-10000	fr
50.47	0.647	20.58	15.31	18.76	16.82	-10000	-10000	1	4.14	0.556	5.08	-55.37	-100.00	4.14	-10000	-10000	fr
50.96	1.024	19.96	14.60	18.32	16.24	-10000	-10000	1	2.29	0.616	6.84	-58.47	-100.00	2.29	-10000	-10000	fr
50.47	0.650	19.57	13.00	18.05	14.18	-10000	-10000	1	4.91	0.547	6.67	-57.66	-100.00	4.91	-10000	-10000	
50.63	1.045	19.61	14.47	17.89	14.49	9.62	-10000	1	2.72	0.668	5.68	-62.75	-100.00	2.72	-10000	-10000	
149.53	0.353	19.75	13.89	18.09	13.76	10.30	-10000	1	6.55	0.481	9.35	-55.72	-100.00	6.55	-10000	-10000	
50.00	0.873	20.21	14.04	18.85	14.08	9.24	-10000	1	6.24	0.496	9.78	-55.91	-100.00	6.24	-10000	-10000	
50.47	0.834	20.21	15.09	18.39	15.72	9.08	-10000	1	2.99	0.614	7.41	-58.90	-100.00	2.99	-10000	-10000	
50.63	0.829	19.46	13.13	17.99	14.31	8.24	-10000	1	0.86	0.553	9.27	-57.76	-100.00	0.86	-10000	-10000	
50.63	0.855	19.95	14.78	18.13	15.51	9.77	-10000	1	3.55	0.542	7.28	-56.14	0.34	3.55	-10000	-10000	
50.63	0.835	20.88	16.04	18.86	16.62	10.06	-10000	1	2.27	0.565	3.66	-55.93	0.14	2.27	-10000	-10000	
50.47	0.848	20.06	15.31	18.03	16.51	-10000	-10000	1	4.17	0.517	5.68	-54.22	-100.00	4.17	-10000	-10000	
50.16	0.763	19.92	14.81	18.03	14.39	9.80	-10000	1	7.33	0.598	7.02	-59.53	-100.00	7.33	-10000	-10000	
50.31	0.957	19.96	14.39	18.35	15.84	-10000	-10000	1	3.32	0.554	6.04	-56.27	-100.00	3.32	-10000	-10000	
50.31	0.784	20.40	14.74	18.76	16.05	-10000	-10000	1	2.72	0.510	7.10	-54.43	-100.00	2.72	-10000	-10000	
50.31	0.815	20.64	15.03	18.93	16.63	-10000	-10000	1	3.63	0.554	10.05	-55.48	-100.00	3.63	-10000	-10000	
50.96	0.843	21.69	14.72	20.54	16.72	-10000	-10000	1	3.47	0.495	9.56	-53.23	0.47	3.47	-10000	-10000	
50.63	0.737	23.59	18.30	21.91	20.54	-10000	-10000	1	-2.97	0.592	7.84	-53.12	0.36	-2.97	-10000	-10000	
49.69	0.957	21.59	16.88	19.58	17.43	9.88	-10000	1	1.50	0.569	8.07	-55.28	-100.00	1.50	-10000	-10000	
51.12	0.675	21.60	15.22	20.26	15.80	10.82	-10000	1	1.90	0.647	5.80	-60.37	-100.00	1.90	-10000	-10000	
50.47	0.917	21.00	15.65	19.27	16.82	-10000	-10000	1	-0.69	0.675	3.11	-60.79	-100.00	-0.69	-10000	-10000	
49.69	0.806	20.44	14.81	18.74	15.77	7.78	-10000	1	-0.71	0.430	6.20	-52.08	-100.00	-0.71	-10000	-10000	
49.84	0.834	21.05	16.05	19.17	16.61	8.73	-10000	1	1.75	0.578	5.20	-56.46	-100.00	1.75	-10000	-10000	
50.79	0.851	20.51	15.21	18.78	16.27	-10000	-10000	1	4.27	0.548	8.44	-55.61	-100.00	4.27	-10000	-10000	
50.31	0.785	20.77	15.17	19.18	16.37	-10000	-10000	1	6.27	0.677	9.37	-61.35	-100.00	6.27	-10000	-10000	
50.79	0.891	20.01	13.70	18.60	15.46	-10000	-10000	1	1.38	0.565	2.31	-57.09	-100.00	1.38	-10000	-10000	
50.16	0.831	19.41	13.20	17.91	15.01	-10000	-10000	1	0.19	0.445	6.53	-53.30	-100.00	0.19	-10000	-10000	
49.54	0.801	20.03	13.62	18.70	15.02	-10000	-10000	1	4.06	0.526	5.97	-56.03	-100.00	4.06	-10000	-10000	
49.84	0.795	20.03	13.45	18.71	14.46	8.85	-10000	1	2.39	0.616	9.39	-60.25	-100.00	2.39	-10000	-10000	
50.16	0.794	19.77	13.62	18.19	16.12	-10000	-10000	1	0.04	0.519	5.34	-54.68	-100.00	0.04	-10000	-10000	
50.00	0.991	19.15	13.38	17.56	15.04	-10000	-10000	1	4.69	0.479	6.95	-54.37	-100.00	4.69	-10000	-10000	
50.96	0.668	19.14	13.51	17.28	13.91	9.26	-10000	1	3.33	0.488	9.12	-55.80	-100.00	3.33	-10000	-10000	
50.16	1.042	19.65	13.85	18.12	15.39	-10000	-10000	1	3.04	0.566	6.18	-57.20	-100.00	3.04	-10000	-10000	
50.31	0.736	19.88	14.44	18.09	15.32	-10000	-10000	1	4.30	0.485	7.95	-54.29	-100.00	4.30	-10000	-10000	
49.54	0.885	22.46	16.72	21.01	19.36	11.03	-10000	1	-0.02	0.532	7.06	-51.92	-100.00	-0.02	-10000	-10000	
50.31	0.840	21.52	15.57	20.09	18.58	-10000	-10000	1	-0.68	0.435	7.08	-49.42	-100.00	-0.68	-10000	-10000	
50.47	0.875	19.91	14.52	18.28	15.97	-10000	-10000	1	5.22	0.542	9.91	-55.68	-100.00	5.22	-10000	-10000	
49.84	0.853	20.16	14.69	18.51	15.64	-10000	-10000	1	4.88	0.520	4.93	-55.20	-100.00	4.88	-10000	-10000	
49.84	0.855	19.89	14.30	18.28	15.37	-10000	-10000	1	9.22	0.563	8.06	-57.10	-100.00	9.22	-10000	-10000	
50.63	0.786	19.13	13.47	17.37	12.75	10.20	-10000	1	6.73	0.538	8.14	-58.75	-100.00	6.73	-10000	-10000	
49.84	0.858	19.97	14.15	18.39	14.47	9.85	-10000	1	5.79	0.513	9.78	-56.11	-100.00	5.79	-10000	-10000	
50.16	0.932	19.99	13.56	18.64	15.39	-10000	-10000	1	2.80	0.670	7.00	-61.95	-100.00	2.80	-10000	-10000	
50.63	0.801	20.09	13.85	18.61	15.06	-10000	-10000	1	4.98	0.702	8.02	-64.06	-100.00	4.98	-10000	-10000	
50.47	0.912	19.36	12.53	18.09	14.91	-10000	-10000	1	3.52	0.548	8.26	-56.97	-100.00	3.52	-10000	-10000	
49.54	0.668	19.41	13.78	17.71	13.60	10.52	-10000	1	3.34	0.597	9.83	-60.27	-100.00	3.34	-10000	-10000	
166.67	0.624	25.58	22.87	22.14	23.90	-10000	-10000	1	9.26	0.702	11.18	-55.22	-100.00	9.26	-10000	-10000	
168.42	0.808	31.40	29.62	26.64	27.08	27.88	166.63	12	7.61	0.625	8.66	-48.04	-100.00	7.61	52.19	-10000	
164.95	0.852	35.91	33.56	32.12	30.97	33.02	166.63	12	6.13	0.653	5.26	-45.50	-100.00	6.13	52.19	-10000	
166.67	0.920	40.67	36.32	38.67	39.42	31.79	159.94	13	-0.42	0.787	4.81	-45.53	0.25	-0.42	51.48	-10000	
164.95	0.927	39.27	35.80	36.68	36.12	34.91	163.20	13	1.72	0.717	10.75	-43.89	-100.00	1.72	51.83	-8.56	
163.27	0.854	39.18	32.92	38.00	32.99	31.34	161.61	12	5.33	0.473	16.95	-36.22	-100.00	5.33	51.66	-10000	
164.95	0.811	45.07	30.59	44.91	35.80	28.95	-10000	5	-0.21	0.458	20.56	-32.93	-100.00	-0.21	-10000	-10000	
158.42	0.769	47.78	29.06	47.72	37.28	26.04	1333.06	12	-4.15	0.491	20.12	-32.54	-100.00	-4.15	88.19	-10000	
153.85	0.802	49.51	28.40	49.48	37.09	24.44	1333.06	12	-6.55	0.542	18.49	-34.56	-100.00	-6.55	88.19	-10000	
148.15	0.672	50.37	27.35	50.35	36.14	21.48	1333.06	12	-12.15	0.507	18.14	-34.23	-100.00	-12.15	88.19	-10000	
155.34	0.650	48.36	25.32	48.34	33.38	19.07	-10000	7	-11.43	0.584	11.91	-39.94	-100.00	-11.43	-10000	-10000	
152.38	0.537	48.71	24.91	48.69	33.43	16.08	-10000	1	-10.90	0.303	10.97	-30.93	-100.00	-10.90	-10000	-10000	
153.85	0.507	50.72	26.69	50.70	34.16	14.48	-10000	0	-14.09	0.524	10.38	-36.82	-100.00	-14.09	-10000	-10000	
145.45	0.382	52.77	24.64	52.77	34.64	-10000	-10000	1	-17.73	0.393	7.20	-32.12	-100.00	-17.73	-10000	-10000	
50.31	0.647	54.43	30.17	54.41	37.55	-10000	-10000	0	-18.99	0.633	0.35	-37.95	-100.00	-19.38	-10000	-10000	
52.46	0.612	51.73	28.62	51.70	38.15	-10000	-10000	0	-14.10	0.574	1.03	-34.76	-100.00	-19.97	-10000	-10000	
166.67	0.270	41.33	25.66	41.20	32.20	11.53	-10000	0	-5.60	0.522	-10.50	-38.71	-100.00	-16.10	-10000	-10000	
200.00	0.552	33.29	28.48	31.54	27.30	25.49	-10000	0	5.17	0.306	3.46	-37.13	-100.00	5.17	-10000	-10000	
205.13	0.831	38.43	36.51	33.94	30.10	36.18	205.03	12	7.35	0.639	0.36	-45.68	0.30	7.35	55.78	-10000	
207.79	0.871	38.37	35.81	34.85	30.13	35.69	207.77	12	6.56	0.570	-10000	-42.62	-100.00	6.56	56.01	-10000	
210.53	0.967	38.52	35.17	35.82	29.72	35.07	210.43	13	4.88	0.647	-10000	-46.45	-100.00	4.88	56.23	-10000	
213.33	0.938	39.02	35.38	36.55	30.85	35.25	213.24	13	4.70	0.718	-10000	-49.23	-100.00	4.70	56.46	25.07	
219.18	0.947	39.39	35.61	37.03	31.07	35.42	219.11	13	4.69	0.760	-10000	-51.81	-100.00	4.69	56.93	23.44	
219.18	0.958	40.81	36.06	39.03	32.37	35.80	222.17	13	3.53	0.752	-10000	-57.33	-100.00	3.53	57.17	22.38	
222.22	0.943	41.46	37.62	39.15	32.02	37.28	222.17	13	5.50	0.710	-0.61	-52.77	-100.00	4.88	57.17	18.08	
225.35	0.923	41.73	38.77	38.66	33.05	38.38	225.27	13	5.10	0.716	-1.33	-46.90	-100.00	3.77	57.41	15.91	
228.57	0.930	42.21	37.97	40.16	35.87	37.05	228.55	13	2.15	0.653	-10000	-44.70	-100.00	2.15	57.66	13.69	
228.57	0.929	42.83	39.25	40.32	38.60	37.18	228.55	13	-0.69	0.663	-10000	-53.27	-100.00	-0.69	57.66	14.73	
231.88	0.921	43.56	40.59	40.52	41.13	35.02	231.87	13	-5.07	0.639	-10000	-52.40	-100.00	-5.07	57.91	12.35	
231.88	0.935	44.81	42.24	41.28	43.04	34.27	231.87	13	-4.54	0.633	-10000	-43.80	-100.00	-4.54	57.91	9.16	
235.29	0.951	44.61	42.27	40.80	43.06	33.92	235.25	13	-4.74	0.726	-10000	-55.73	-100.00	-4.74	58.16	6.68	
235.29	0.934	44.56	42.60	40.15	43.11	33.70	235.25	13	-7.15	0.581	-10000	-63.56	-100.00	-7.15	58.16	7.57	
235.29	0.976	45.32	43.67	40.32	44.06	33.97	235.25	13	-6.87	0.606	-10000	-66.07	-100.00	-6.87	58.16	4.26	
235.29	0.920	46.25	44.99	40.27	45.41	33.73	235.25	13	-9.67	0.517	-10000	-66.16	-100.00	-9.67	58.16	0.59	
235.29	0.928	47.05	46.06	40.14	46.31	33.93	238.81	13	-10.71	0.661	-10000	-30.57	-100.00	-10.71	58.42	-0.56	
235.29	0.937	46.93	45.80	40.53	46.14	34.65	235.25	13	-11.67	0.632	-10000	-31.15	-100.00	-11.67	58.16	-1.42	
235.29	0.955	47.24	45.95	41.33	46.57	34.86	235.25	13	-11.79	0.596	-10000	-48.64	-100.00	-11.79	58.16	-3.98	
235.29	0.960	47.17	45.64	41.88	46.42	35.36	235.25	13	-11.11	0.639	-10000	-51.66	-100.00	-11.11	58.16	-8.54	
235.29	0.968	46.28	43.78	42.69	44.88	36.08	235.25	13	-8.23	0.674	-0.97	-67.08	-100.00	-9.20	58.16	-8.37	
235.29	0.939	45.56	41.09	43.64	44.19	36.47	231.87	13	-5.55	0.646	-1.18	-46.06	-100.00	-6.74	57.91	-13.52	
231.88	0.917	45.71	39.95	44.36	44.01	35.89	228.55	13	-7.04	0.683	-10000	-41.19	-100.00	-7.04	57.66	-19.64	
228.57	0.903	41.79	36.25	40.37	37.82	34.48	225.27	13	-0.20	0.610	-10000	-36.67	-100.00	-0.20	57.41	-24.62	
225.35	0.942	36.83	35.39	31.34	26.83	34.93	222.17	12	13.64	0.498	-10000	-43.23	-100.00	13.64	57.17	-24.29	
219.18	0.987	36.39	35.28	29.89	27.55	34.72	219.11	13	12.75	0.683	-10000	-57.90	-100.00	12.75	56.93	-23.93	
216.22	0.962	35.99	35.17	28.31	26.87	34.57	216.10	13	11.77	0.762	-10000	-56.15	-100.00	11.77	56.69	-21.06	
213.33	0.955	35.80	35.03	27.88	25.89	34.49	213.24	13	12.85	0.642	-10000	-50.04	-100.00	12.85	56.46	-9.98	
213.33	0.959	35.62	34.94	27.20	24.81	34.57	210.43	13	15.65	0.447	-10000	-51.71	-100.00	15.65	56.23	2.28	
213.33	0.872	38.33	35.38	35.25	33.59	34.80	210.43	12	8.12	0.448	-10000	-34.82	-100.00	8.12	56.23	12.70	
219.18	0.925	40.21	37.08	37.32	35.81	36.14	216.10	12	3.39	0.491	-10000	-34.01	-100.00	3.39	56.69	20.87	
222.22	0.958	42.30	38.94	39.60	39.56	38.08	219.11	13	0.44	0.596	-1.58	-46.05	-100.00	-1.14	56.93	25.31	
222.22	0.933	42.56	39.75	39.33	38.60	39.11	222.17	13	-0.11	0.630	-2.08	-53.39	-100.00	-2.19	57.17	25.87	
225.35	0.924	44.00	40.96	41.02	40.33	40.55	225.27	13	-0.03	0.610	-4.52	-51.54	-100.00	-4.55	57.41	24.49	
228.57	0.951	43.76	41.05	40.42	39.15	40.78	228.55	13	1.41	0.569	-3.88	-49.82	-100.00	-2.47	57.66	22.58	
231.88	0.936	42.05	38.96	39.12	38.11	38.80	231.87	13	-0.11	0.536	-1.83	-49.19	-100.00	-1.93	57.91	18.53	
235.29	0.908	39.31	36.80	35.73	34.47	36.61	235.25	13	0.61	0.602	-10000	-51.06	-100.00	0.61	58.16	13.75	
235.29	0.943	37.84	36.41	32.29	30.46	36.23	235.25	13	5.69	0.647	-10000	-62.54	-100.00	5.69	58.16	8.28	
235.29	0.989	38.40	37.02	32.75	30.86	36.82	235.25	13	6.48	0.668	-10000	-75.81	-100.00	6.48	58.16	2.72	
235.29	0.938	38.56	37.24	32.73	30.64	37.00	235.25	13	6.10	0.658	-10000	-69.67	-100.00	6.10	58.16	-10.27	
235.29	0.866	40.39	38.60	35.67	33.75	38.03	235.25	12	5.24	0.696	-10000	-45.02	-100.00	5.24	58.16	-25.49	
231.88	0.858	44.86	42.72	40.75	39.95	42.54	235.25	12	2.14	0.595	-4.46	-33.84	-100.00	-2.31	58.16	-45.42	
231.88	0.849	49.30	47.10	45.28	44.56	47.05	228.55	13	5.04	0.568	-14.97	-29.97	-100.00	-9.94	57.66	-67.05	
228.57	0.690	48.92	45.94	45.88	45.11	45.83	219.11	12	0.19	0.594	-12.15	-28.63	-100.00	-11.96	56.93	-97.96	
210.53	0.571	46.05	42.77	43.30	42.85	42.63	205.03	12	0.18	0.637	-12.53	-32.84	-100.00	-12.35	55.78	-110.18	
-10000	-10000	43.56	40.81	40.26	39.10	40.79	192.74	12	2.34	0.506	-10.15	-31.24	-100.00	-7.81	54.71	-102.92	
173.91	0.523	44.49	41.16	41.76	40.59	41.13	170.13	13	2.70	0.709	-14.76	-38.94	-100.00	-12.06	52.55	-85.41	
164.95	0.763	46.15	41.97	44.05	43.78	41.68	164.91	13	0.18	0.738	-17.15	-44.68	-100.00	-16.97	52.01	-52.63	
166.67	0.915	47.71	43.41	45.69	45.39	43.09	166.63	13	2.18	0.751	-15.57	-36.85	-100.00	-13.40	52.19	-26.74	
166.67	0.950	47.58	43.81	45.21	45.03	43.32	168.37	13	1.95	0.736	-6.51	-37.92	-100.00	-11.66	52.37	-13.37	
166.67	0.879	47.30	45.00	43.43	44.01	44.22	166.63	13	4.31	0.703	-5.16	-35.16	-100.00	-7.75	52.19	-12.14	
164.95	0.869	48.84	45.51	46.12	46.71	43.91	163.20	13	-2.19	0.738	-7.73	-34.64	-100.00	-10.02	51.83	-18.87	
161.62	0.872	46.88	43.89	43.86	44.61	42.17	159.94	12	-3.64	0.618	-0.59	-30.19	-100.00	-7.24	51.48	-24.53	
158.42	0.895	44.39	43.61	36.54	38.87	42.68	161.61	12	4.97	0.586	1.58	-34.53	-100.00	0.80	51.66	-27.00	
156.86	0.916	42.81	42.34	32.87	34.63	41.85	156.83	12	5.91	0.642	3.04	-41.30	-100.00	5.91	51.14	-27.46	
153.85	0.957	42.08	41.60	32.29	40.17	36.66	153.78	13	6.03	0.714	6.70	-39.66	-100.00	6.03	50.80	-29.26	
152.38	0.939	40.18	39.74	30.06	37.93	35.48	149.49	12	8.28	0.635	5.85	-37.66	-100.00	8.28	50.31	-32.97	
149.53	0.867	39.77	39.34	29.55	38.01	33.95	148.11	12	-0.77	0.536	3.33	-33.41	-100.00	-0.77	50.15	-28.93	
148.15	0.868	40.04	38.80	33.98	37.65	33.86	146.75	13	-0.45	0.718	2.64	-42.43	-100.00	-0.45	49.99	-29.61	
148.15	0.928	38.47	37.11	32.74	34.86	34.12	145.40	12	2.95	0.634	3.07	-40.69	-100.00	2.95	49.83	-29.16	
146.79	0.907	35.05	33.94	28.56	30.41	32.16	140.28	12	9.22	0.575	5.28	-42.54	-100.00	9.22	49.21	-36.17	
145.45	0.743	32.14	30.14	27.79	26.24	28.77	132.18	12	9.95	0.606	6.58	-48.03	-100.00	9.95	48.18	-10000	
145.45	0.636	29.39	26.79	25.85	23.76	25.21	132.18	12	9.29	0.515	4.80	-46.90	-100.00	9.29	48.18	-10000	
137.93	0.460	29.28	26.38	26.13	24.94	23.03	-10000	0	2.71	0.453	-1.07	-43.63	-100.00	1.64	-10000	-10000	
134.45	0.549	31.79	30.26	26.46	28.53	26.56	-10000	5	3.53	0.504	-5.60	-41.74	-100.00	-2.07	-10000	-10000	
133.33	0.513	34.33	32.93	28.73	31.81	29.18	127.97	12	4.98	0.604	-8.96	-42.37	-100.00	-3.98	47.62	-10000	
126.98	0.369	36.48	34.70	31.74	34.97	28.90	125.92	13	-1.19	0.674	-6.75	-42.59	-100.00	-7.93	47.34	-10000	
124.03	0.522	41.86	39.18	38.50	40.15	31.40	124.98	12	-3.79	0.686	-9.89	-38.06	-100.00	-13.68	47.21	-14.05	
123.08	0.665	44.82	41.64	41.98	43.14	34.44	123.04	12	-3.99	0.689	-13.61	-35.23	-100.00	-17.61	46.94	-11.24	
123.08	0.552	43.46	40.75	40.11	40.55	39.14	123.97	12	-3.28	0.651	-14.11	-35.82	-100.00	-17.39	47.07	-11.62	
123.08	0.419	41.91	38.53	39.23	39.55	36.57	123.04	13	-2.02	0.786	-15.86	-45.32	-100.00	-17.88	46.94	-10.91	
121.21	0.376	38.92	36.40	35.36	36.51	34.59	121.21	12	-2.03	0.655	-17.47	-40.06	-100.00	-20.77	46.68	-10.23	
120.30	0.616	35.29	34.27	28.48	30.48	33.25	119.40	12	5.60	0.619	-13.36	-44.37	-100.00	-10.11	46.42	-14.58	
120.30	0.604	35.84	35.06	27.96	29.16	34.60	120.23	12	9.21	0.675	-12.23	-48.45	-100.00	-7.15	46.54	-12.72	
119.40	0.655	36.83	36.16	28.33	30.14	35.60	119.40	12	7.97	0.685	-13.97	-48.01	-100.00	-7.63	46.42	-9.48	
