#f0 [Hz]	periodicity (0~1)	power [dB]	sonorant power [dB]	high freq. power [dB]	 mid freq. power [dB]	low freq power [dB]	f0 after post-proc. [Hz]	f0 reliability code (0 ~ 13)	a1-a3 [dB]	f1f3syn (-1.0~1.0)	h1-a1 [dB]	breathpow [dB]	ips (-1.0~1.0)	h1-a3 [dB]	f0 after post-proc [semitone]	delta f0 [semitone]	vocal fry detection
57.55	0.552	19.67	12.89	18.43	13.98	6.04	-10000	1	1.40	0.579	6.31	-57.96	-100.00	1.40	-10000	-10000	
-10000	-10000	22.75	16.04	21.49	17.61	-10000	-10000	1	-0.33	0.628	2.99	-56.48	-100.00	-0.33	-10000	-10000	
50.96	0.630	38.72	31.61	37.78	33.15	15.02	-10000	0	-9.56	0.766	-9.40	-49.00	0.31	-20.34	-10000	-10000	
161.62	0.382	37.27	30.90	36.13	32.19	17.50	-10000	0	-12.72	0.650	-2.76	-42.96	-100.00	-15.48	-10000	-10000	
133.33	0.519	31.22	29.00	27.19	30.20	-10000	-10000	0	-1.99	0.570	1.09	-41.38	-100.00	-1.99	-10000	-10000	
131.15	0.656	34.42	32.48	29.95	31.10	31.00	130.06	12	1.75	0.670	-7.12	-45.07	-100.00	-5.37	47.90	-10000	
131.15	0.608	33.99	32.28	29.07	30.89	30.42	130.06	13	-0.21	0.717	-9.67	-47.95	-100.00	-9.88	47.90	-10000	
130.08	0.556	33.17	31.54	28.09	29.96	29.58	130.06	13	1.13	0.682	-8.44	-46.86	-100.00	-7.32	47.90	-2.10	
129.03	0.789	32.42	30.38	28.13	29.28	28.62	130.06	13	3.26	0.645	-6.32	-45.63	-100.00	-3.06	47.90	-1.57	
129.03	0.837	32.41	30.53	27.83	29.32	28.53	129.01	13	4.68	0.646	-6.66	-45.63	-100.00	-1.98	47.76	-1.97	
130.08	0.701	32.74	30.80	28.28	30.80	27.12	129.01	13	1.18	0.716	-5.08	-47.98	-100.00	-3.90	47.76	-1.98	
129.03	0.652	32.08	30.42	27.05	30.32	26.06	130.06	12	0.02	0.632	-4.34	-43.96	-100.00	-4.32	47.90	-10000	
53.33	0.727	30.59	28.43	26.50	28.20	24.55	129.01	13	0.13	0.720	-5.00	-50.83	-100.00	-4.86	47.76	-10000	
-10000	-10000	27.85	21.59	26.61	22.77	-10000	-10000	1	2.00	0.511	-2.10	-46.57	-100.00	-0.10	-10000	-10000	
144.14	0.342	21.71	15.57	20.41	14.55	11.63	-10000	1	5.76	0.568	3.92	-56.95	-100.00	5.76	-10000	-10000	
-10000	-10000	20.71	14.98	18.86	16.44	-10000	-10000	1	0.12	0.595	0.15	-56.18	-100.00	0.12	-10000	-10000	
54.24	0.773	18.95	13.27	17.41	15.39	-10000	-10000	1	3.15	0.455	4.97	-52.07	-100.00	3.15	-10000	-10000	
145.45	0.325	20.41	15.15	18.44	15.21	10.79	-10000	1	5.44	0.606	6.96	-57.89	-100.00	5.44	-10000	-10000	
48.93	0.571	20.63	14.81	19.18	15.50	11.45	-10000	1	4.15	0.538	7.04	-54.83	-100.00	4.15	-10000	-10000	
145.45	0.462	35.13	26.40	34.49	31.21	11.09	-10000	0	-8.85	0.631	6.86	-43.02	-100.00	-8.85	-10000	-10000	
145.45	0.310	38.83	28.03	38.45	31.66	12.15	-10000	0	-13.24	0.613	4.41	-41.75	0.31	-13.91	-10000	-10000	
53.51	0.806	39.48	28.22	39.14	30.46	-10000	-10000	0	-15.63	0.588	4.14	-41.86	-100.00	-15.63	-10000	-10000	
-10000	-10000	32.60	25.09	31.72	26.11	-10000	-10000	0	-7.85	0.512	3.55	-43.27	-100.00	-7.85	-10000	-10000	
52.81	0.618	30.46	27.57	27.28	27.77	24.92	140.28	12	2.10	0.631	-8.15	-46.46	0.31	-6.05	49.21	-10000	
136.75	0.657	29.60	28.01	24.27	26.54	25.69	134.41	13	4.58	0.602	-10.59	-46.38	-100.00	-6.01	48.47	-10000	
66.12	0.473	29.24	27.29	24.77	26.44	24.31	133.33	12	3.78	0.603	-9.69	-46.52	-100.00	-5.91	48.33	-4.87	
-10000	-10000	31.09	27.50	28.56	29.07	22.55	129.01	12	0.55	0.450	-6.66	-38.23	-100.00	-6.10	47.76	-23.00	
131.15	0.373	29.19	27.61	23.97	26.33	24.75	132.18	12	7.05	0.557	-7.52	-44.73	-100.00	-0.47	48.18	-10000	
129.03	0.411	27.75	26.89	20.21	22.88	25.39	130.06	12	10.29	0.558	-6.07	-48.22	-100.00	4.22	47.90	-10000	
129.03	0.483	25.92	24.06	21.07	21.30	22.16	-10000	1	8.49	0.525	-6.16	-48.55	-100.00	2.33	-10000	-10000	
53.69	0.673	21.47	16.98	19.38	18.26	-10000	-10000	1	4.87	0.614	-4.51	-55.19	-100.00	0.35	-10000	-10000	
-10000	-10000	19.96	12.02	18.46	12.95	6.23	-10000	1	-0.19	0.572	1.19	-58.71	-100.00	-0.19	-10000	-10000	fr
50.79	0.873	20.55	15.60	18.60	16.53	-10000	-10000	1	4.37	0.616	2.54	-57.01	0.46	4.37	-10000	-10000	fr
149.53	0.364	28.63	27.46	22.06	27.52	10.50	-10000	0	14.32	0.678	5.01	-49.08	0.28	1.34	-10000	-10000	fr
49.08	0.931	28.22	24.45	25.82	24.65	10.81	-10000	1	15.19	0.428	2.09	-41.97	-100.00	2.75	-10000	-10000	fr
-10000	-10000	30.36	28.45	25.82	28.90	-10000	-10000	0	12.32	0.705	2.99	-49.22	0.59	-3.56	-10000	-10000	fr
-10000	-10000	27.75	26.55	21.36	26.94	-10000	-10000	0	9.78	0.346	-10000	-37.35	-100.00	-0.41	-10000	-10000	fr
-10000	-10000	29.05	28.17	21.60	27.16	23.12	-10000	0	4.17	0.657	-3.68	-48.34	0.54	0.29	-10000	-10000	fr
118.52	0.335	27.75	26.44	21.49	27.05	-10000	-10000	0	1.64	0.621	-2.62	-46.72	-100.00	-1.32	-10000	-10000	fr
60.15	0.841	26.97	25.80	20.50	21.97	24.43	-10000	6	4.53	0.615	-5.29	-51.53	-100.00	-0.76	-10000	-10000	fr
123.08	0.547	26.70	25.69	19.37	19.52	24.91	-10000	6	9.56	0.603	-6.91	-53.44	-100.00	2.65	-10000	-10000	
134.45	0.575	25.69	24.42	19.57	17.51	23.75	-10000	1	9.54	0.493	-4.88	-51.20	-100.00	4.66	-10000	-10000	
140.35	0.699	25.55	24.39	18.99	20.99	22.15	-10000	1	11.90	0.499	-1.21	-47.93	-100.00	10.69	-10000	-10000	
146.79	0.764	26.58	25.85	18.14	18.08	25.21	144.14	12	12.58	0.496	-1.52	-50.74	-100.00	11.06	49.68	-10000	
150.94	0.851	28.77	28.15	19.88	19.67	27.67	149.49	12	10.63	0.572	0.11	-51.99	-100.00	10.63	50.31	-10000	
153.85	0.924	30.54	30.04	20.28	20.94	29.72	152.36	12	12.99	0.539	1.64	-49.43	-100.00	12.99	50.64	56.13	
155.34	0.950	31.39	30.84	22.04	20.33	30.64	155.29	13	12.80	0.656	3.59	-55.12	-100.00	12.80	50.97	29.36	
158.42	0.965	32.52	31.38	26.04	25.03	31.10	158.37	13	10.58	0.648	4.95	-50.02	-100.00	10.58	51.31	22.53	
160.00	0.978	33.38	32.14	27.32	25.71	31.89	159.94	13	10.55	0.657	6.12	-49.79	-100.00	10.55	51.48	16.85	
161.62	0.954	33.23	31.62	28.13	24.24	31.39	161.61	13	12.35	0.585	6.55	-50.76	-100.00	12.35	51.66	9.09	
161.62	0.965	33.28	31.32	28.85	26.75	31.08	161.61	13	5.95	0.656	6.47	-50.74	-100.00	5.95	51.66	-0.64	
161.62	0.940	32.69	30.59	28.50	27.34	30.30	161.61	13	4.54	0.641	7.11	-50.15	-100.00	4.54	51.66	-9.44	
160.00	0.942	32.85	29.89	29.73	28.87	29.52	159.94	13	4.96	0.621	7.43	-45.74	-100.00	4.96	51.48	-18.72	
158.42	0.919	31.92	29.52	28.16	27.27	29.32	156.83	13	5.73	0.588	7.98	-45.05	-100.00	5.73	51.14	-27.61	
155.34	0.906	30.69	28.64	26.32	25.30	28.38	153.78	12	7.57	0.555	8.65	-45.68	-100.00	7.57	50.80	-33.91	
152.38	0.887	30.21	27.62	26.71	25.84	27.24	150.87	12	3.94	0.613	10.29	-47.57	-100.00	3.94	50.47	-10000	
148.15	0.840	29.29	26.15	26.36	24.81	25.86	145.40	12	4.64	0.655	9.72	-50.59	-100.00	4.64	49.83	-10000	
148.15	0.656	28.16	24.70	25.50	24.41	24.39	-10000	1	0.63	0.615	5.93	-49.09	-100.00	0.63	-10000	-10000	
52.29	0.901	27.80	24.78	24.76	23.85	24.58	-10000	1	-0.24	0.550	-1.00	-46.94	-100.00	-1.23	-10000	-10000	
149.53	0.384	30.54	26.18	28.51	29.97	-10000	-10000	0	-1.84	0.729	-4.51	-49.63	-100.00	-6.35	-10000	-10000	
142.86	0.374	32.44	27.27	30.86	31.77	16.21	-10000	0	-0.40	0.726	-9.46	-47.63	-100.00	-9.86	-10000	-10000	
53.33	0.733	31.49	27.78	29.02	30.78	-10000	-10000	0	3.28	0.731	-13.14	-48.94	0.26	-9.86	-10000	-10000	
51.78	0.656	30.38	27.78	26.88	29.65	-10000	-10000	0	4.36	0.782	-10.36	-53.73	0.55	-5.99	-10000	-10000	fr
50.16	0.613	24.84	20.84	22.48	22.41	-10000	-10000	1	6.03	0.549	-6.71	-48.34	-100.00	-0.68	-10000	-10000	fr
50.31	0.753	22.80	17.98	20.96	15.75	17.48	-10000	1	4.18	0.349	-5.87	-48.62	-100.00	-1.69	-10000	-10000	fr
50.31	0.828	25.73	22.25	23.08	24.34	-10000	-10000	1	1.14	0.736	-7.50	-55.71	0.58	-6.36	-10000	-10000	fr
155.34	0.304	23.22	18.49	21.20	20.56	-10000	-10000	1	3.82	0.374	-3.20	-44.49	-100.00	0.62	-10000	-10000	fr
50.63	1.020	21.69	15.93	20.20	18.37	-10000	-10000	1	1.56	0.594	3.62	-54.20	-100.00	1.56	-10000	-10000	fr
51.45	0.662	21.21	14.68	19.69	16.85	10.45	-10000	1	1.18	0.439	6.40	-50.11	-100.00	1.18	-10000	-10000	
50.79	0.995	21.45	16.04	19.79	18.24	-10000	-10000	1	-0.53	0.510	1.47	-51.07	-100.00	-0.53	-10000	-10000	
50.63	0.712	21.39	17.25	18.91	18.32	-10000	-10000	1	6.21	0.528	-3.11	-51.64	-100.00	3.10	-10000	-10000	
49.84	0.948	20.74	16.11	18.70	17.26	-10000	-10000	1	5.84	0.393	-2.06	-48.33	-100.00	3.78	-10000	-10000	
50.31	0.701	20.54	14.27	19.16	16.53	-10000	-10000	1	-0.39	0.466	2.08	-51.28	-100.00	-0.39	-10000	-10000	
50.00	0.797	20.61	14.92	19.00	16.32	-10000	-10000	1	3.63	0.506	1.97	-52.85	-100.00	3.63	-10000	-10000	
51.28	0.916	20.08	14.86	18.39	16.31	-10000	-10000	1	3.06	0.507	5.43	-52.89	-100.00	3.06	-10000	-10000	
50.16	0.671	21.25	14.80	19.79	16.22	-10000	-10000	1	5.49	0.414	7.07	-49.98	-100.00	5.49	-10000	-10000	
50.00	1.081	22.22	17.63	20.27	18.74	-10000	-10000	1	4.91	0.579	4.72	-53.20	-100.00	3.55	-10000	-10000	
153.85	0.329	21.61	17.59	19.02	18.26	-10000	-10000	1	6.47	0.557	-1.13	-52.80	-100.00	5.33	-10000	-10000	
49.84	0.914	20.89	16.10	19.00	15.74	11.27	-10000	1	7.64	0.514	6.44	-53.71	-100.00	7.64	-10000	-10000	
50.79	0.736	20.25	14.27	18.70	15.96	-10000	-10000	1	4.07	0.507	7.08	-53.24	-100.00	4.07	-10000	-10000	
50.31	0.854	19.30	14.63	17.18	15.80	-10000	-10000	1	7.90	0.615	7.27	-57.70	-100.00	7.90	-10000	-10000	
50.00	0.933	19.53	14.06	17.78	15.16	-10000	-10000	1	7.14	0.479	9.22	-53.08	-100.00	7.14	-10000	-10000	
50.31	0.803	20.58	15.07	18.80	16.78	-10000	-10000	1	4.18	0.670	8.02	-59.39	-100.00	4.18	-10000	-10000	
50.47	0.977	20.33	14.72	18.74	15.95	-10000	-10000	1	2.48	0.682	5.91	-60.87	-100.00	2.48	-10000	-10000	
50.47	0.815	19.34	13.20	17.64	14.33	-10000	-10000	1	4.16	0.559	5.52	-56.81	-100.00	4.16	-10000	-10000	
50.63	0.974	19.66	13.86	18.12	15.12	-10000	-10000	1	4.63	0.536	5.52	-55.13	-100.00	4.63	-10000	-10000	
50.16	0.831	19.87	13.97	18.25	15.09	-10000	-10000	1	5.17	0.636	6.48	-59.38	-100.00	5.17	-10000	-10000	
49.69	0.799	19.35	14.58	17.23	15.61	-10000	-10000	1	5.95	0.570	8.46	-55.97	-100.00	5.95	-10000	-10000	
-10000	-10000	22.56	17.53	20.80	18.43	-10000	-10000	1	4.46	0.646	3.09	-56.52	0.24	4.46	-10000	-10000	
50.63	0.600	35.97	33.17	32.72	33.30	-10000	-10000	0	15.52	0.870	1.20	-59.06	0.28	-1.41	-10000	-10000	
50.47	0.795	37.51	30.48	36.55	30.67	-10000	-10000	0	13.58	0.451	5.30	-36.66	-100.00	0.00	-10000	-10000	
161.62	0.306	39.66	30.02	39.15	30.87	12.76	-10000	5	6.03	0.527	4.86	-39.05	-100.00	-6.95	-10000	-10000	
50.79	0.985	41.79	35.15	40.73	35.94	10.72	-10000	0	4.56	0.604	-7.76	-37.07	-100.00	-12.53	-10000	-10000	
49.84	0.584	42.86	37.37	41.42	36.80	31.98	-10000	6	5.21	0.534	-7.82	-33.38	-100.00	-16.16	-10000	-10000	
49.08	0.844	43.41	37.80	42.01	38.63	12.28	-10000	0	-1.03	0.603	-0.84	-34.33	-100.00	-15.77	-10000	-10000	
50.79	0.663	41.67	36.24	40.20	37.19	-10000	-10000	0	-14.09	0.497	-0.48	-31.66	-100.00	-20.49	-10000	-10000	
50.00	0.719	38.16	33.75	36.20	34.84	10.87	-10000	0	-4.94	0.529	-0.94	-35.15	-100.00	-16.55	-10000	-10000	
50.63	0.699	35.83	31.22	33.98	32.23	-10000	-10000	5	-10.52	0.511	-3.81	-37.11	-100.00	-18.67	-10000	-10000	
51.12	0.646	31.81	26.42	30.31	27.61	-10000	-10000	0	-12.26	0.524	3.95	-42.20	-100.00	-12.26	-10000	-10000	
50.00	0.854	29.67	22.96	28.61	24.90	-10000	-10000	1	-7.01	0.489	7.20	-43.68	-100.00	-7.01	-10000	-10000	
50.47	0.723	24.37	17.47	23.27	19.29	-10000	-10000	1	2.93	0.464	8.12	-48.46	-100.00	2.93	-10000	-10000	
170.21	0.504	23.20	17.88	21.58	16.15	14.69	-10000	1	8.20	0.503	11.83	-52.91	-100.00	8.20	-10000	-10000	
200.00	0.699	27.30	26.09	21.03	26.22	-10000	-10000	0	18.61	0.443	16.29	-40.86	-100.00	18.61	-10000	-10000	
202.53	0.941	33.71	33.42	21.71	19.33	33.27	-10000	5	20.79	0.641	21.50	-55.38	-100.00	20.79	-10000	-10000	
213.33	0.939	35.41	34.83	26.32	26.29	34.57	210.43	13	16.34	0.583	-10000	-45.82	-100.00	16.34	56.23	-10000	
222.22	0.929	39.25	36.01	36.46	36.84	34.80	216.10	13	7.50	0.793	-10000	-47.44	-100.00	7.50	56.69	-10000	
225.35	0.938	43.85	37.75	42.63	42.83	35.12	222.17	13	0.09	0.759	-10000	-38.80	-100.00	0.09	57.17	-10000	
228.57	0.906	45.29	38.86	44.17	44.26	35.31	225.27	13	-3.04	0.664	-10000	-32.67	-100.00	-3.04	57.41	35.80	
231.88	0.899	45.17	38.55	44.10	43.68	35.42	231.87	13	-0.82	0.687	-10000	-33.41	-100.00	-0.82	57.91	32.17	
235.29	0.951	45.36	37.89	44.50	42.89	35.54	235.25	13	-2.18	0.734	-10000	-40.17	-100.00	-2.18	58.16	26.58	
238.81	0.936	44.24	38.19	43.00	42.04	35.15	238.81	13	-3.09	0.731	-10000	-51.85	-100.00	-3.09	58.42	21.56	
242.42	0.941	42.46	39.62	39.27	40.98	34.65	242.42	13	-1.06	0.687	-10000	-41.54	-100.00	-1.06	58.68	15.90	
242.42	0.917	41.72	39.67	37.48	39.61	34.15	242.42	13	-1.26	0.665	-10000	-53.71	-100.00	-1.26	58.68	11.88	
242.42	0.949	40.49	38.11	36.74	37.14	33.93	242.42	13	2.68	0.650	-10000	-56.46	-100.00	2.68	58.68	8.01	
246.15	0.932	39.68	37.28	35.95	36.15	33.74	246.09	13	2.27	0.643	-10000	-47.15	-100.00	2.27	58.94	2.13	
246.15	0.935	41.31	37.11	39.23	37.42	33.65	246.09	13	1.77	0.666	-10000	-53.40	-100.00	1.77	58.94	-0.34	
246.15	0.946	43.66	38.16	42.23	39.55	34.75	246.09	13	-4.22	0.683	-10000	-61.46	-100.00	-4.22	58.94	-6.34	
242.42	0.927	43.12	39.85	40.35	39.85	36.24	242.42	13	-1.22	0.770	-3.39	-48.79	-100.00	-4.61	58.68	-10.51	
238.81	0.945	43.37	40.64	40.06	40.64	37.05	242.42	13	-1.55	0.793	-4.30	-47.26	-100.00	-5.86	58.68	-9.59	
238.81	0.955	43.82	41.09	40.52	41.45	37.11	238.81	13	-1.90	0.790	-4.43	-64.93	-100.00	-6.32	58.42	-7.37	
238.81	0.962	43.64	41.65	39.29	41.70	37.01	238.81	13	-4.28	0.764	-3.52	-50.52	-100.00	-7.80	58.42	-1.48	
238.81	0.965	43.90	42.18	39.05	42.40	36.73	238.81	13	-4.38	0.744	-2.44	-47.59	-100.00	-6.82	58.42	2.14	
238.81	0.935	44.31	41.97	40.50	42.97	36.40	238.81	13	-4.51	0.700	-2.62	-55.97	-100.00	-7.13	58.42	8.11	
242.42	0.927	43.87	41.43	40.21	42.21	36.35	242.42	13	-1.51	0.663	-2.94	-41.17	-100.00	-4.45	58.68	10.07	
242.42	0.893	43.44	41.25	39.43	41.92	36.39	242.42	13	-1.19	0.610	-3.41	-38.53	-100.00	-4.60	58.68	11.35	
246.15	0.910	43.48	40.18	40.74	41.75	35.68	246.09	13	-4.63	0.527	-4.79	-46.47	-100.00	-9.42	58.94	11.19	
246.15	0.846	39.89	36.54	37.19	37.00	33.87	246.09	13	-1.57	0.640	-4.90	-45.75	-100.00	-6.47	58.94	7.54	
246.15	0.748	35.69	34.33	29.95	31.77	32.49	246.09	13	1.48	0.593	-2.41	-42.32	-100.00	-0.93	58.94	-10000	
-10000	-10000	29.90	28.81	23.30	23.88	27.87	242.42	12	9.07	0.672	-10000	-52.40	-100.00	9.07	58.68	-10000	
-10000	-10000	24.59	22.68	19.73	17.62	21.90	-10000	1	12.92	0.553	-10000	-53.28	-100.00	12.92	-10000	-10000	
-10000	-10000	21.55	17.46	19.23	15.35	16.16	-10000	1	8.24	0.521	-10000	-54.35	-100.00	8.24	-10000	-10000	
-10000	-10000	20.86	16.22	18.61	17.86	-10000	-10000	1	2.28	0.398	0.40	-47.87	-100.00	2.28	-10000	-10000	
49.08	0.895	20.12	15.09	18.25	17.01	-10000	-10000	1	4.60	0.584	3.54	-55.14	-100.00	4.60	-10000	-10000	
50.16	0.802	20.06	14.63	18.37	16.33	-10000	-10000	1	1.83	0.558	1.59	-54.77	-100.00	1.83	-10000	-10000	
49.69	0.790	19.70	14.45	17.66	15.03	-10000	-10000	1	6.32	0.459	2.61	-52.56	-100.00	6.32	-10000	-10000	
49.84	0.841	20.36	15.26	18.51	16.25	-10000	-10000	1	6.01	0.561	2.17	-54.97	-100.00	6.01	-10000	-10000	
50.16	0.793	20.30	14.89	18.41	15.98	-10000	-10000	1	4.76	0.511	4.15	-53.36	-100.00	4.76	-10000	-10000	
50.31	0.833	20.25	14.56	18.64	16.46	-10000	-10000	1	3.62	0.522	6.34	-53.28	-100.00	3.62	-10000	-10000	
51.78	0.830	20.89	15.05	19.40	17.01	-10000	-10000	1	4.57	0.516	6.63	-52.51	-100.00	4.57	-10000	-10000	
49.69	0.678	20.03	14.29	18.34	14.06	10.75	-10000	1	3.84	0.520	4.70	-55.61	-100.00	3.84	-10000	-10000	
49.84	1.001	19.71	13.41	18.42	15.42	-10000	-10000	1	4.70	0.577	7.83	-56.44	-100.00	4.70	-10000	-10000	
50.16	0.684	21.09	14.12	19.87	16.23	10.69	-10000	1	1.60	0.609	9.10	-57.00	-100.00	1.60	-10000	-10000	
49.84	0.839	21.07	15.55	19.49	17.58	-10000	-10000	1	1.40	0.661	4.54	-58.13	-100.00	1.40	-10000	-10000	
172.04	0.327	30.35	25.63	28.54	27.35	-10000	-10000	0	0.63	0.667	-4.12	-48.67	-100.00	-4.96	-10000	-10000	
-10000	-10000	39.38	35.50	37.10	38.76	-10000	-10000	0	-2.58	0.674	-9.26	-37.63	-100.00	-11.83	-10000	-10000	
144.14	0.527	46.30	42.98	43.58	46.11	-10000	-10000	0	-0.13	0.703	-13.66	-31.89	-100.00	-13.79	-10000	-10000	
140.35	0.528	45.74	42.24	43.17	42.54	41.78	-10000	6	-1.25	0.587	-13.47	-29.74	-100.00	-14.72	-10000	-10000	
136.75	0.611	43.39	39.42	41.17	42.55	27.34	-10000	0	-3.05	0.689	-12.80	-34.65	-100.00	-15.86	-10000	-10000	
131.15	0.509	37.08	33.82	34.29	35.49	25.95	-10000	6	-1.28	0.602	-6.87	-37.43	-100.00	-8.15	-10000	-10000	
145.45	0.508	31.54	27.89	29.07	30.24	-10000	-10000	0	-0.57	0.499	1.70	-38.68	-100.00	-2.78	-10000	-10000	
141.59	0.558	26.90	22.56	24.88	22.38	18.30	-10000	1	5.50	0.447	6.08	-44.83	-100.00	5.50	-10000	-10000	
142.86	0.512	23.16	19.66	20.39	15.50	18.80	-10000	1	9.21	0.485	4.93	-52.94	-100.00	9.21	-10000	-10000	
49.84	0.796	21.32	17.26	19.07	18.43	-10000	-10000	1	6.41	0.561	4.65	-52.79	-100.00	6.41	-10000	-10000	
51.28	0.554	27.97	26.70	21.87	26.82	9.91	-10000	0	13.23	0.765	-0.07	-55.25	-100.00	-0.05	-10000	-10000	
-10000	-10000	38.25	35.54	34.91	35.82	14.23	-10000	0	11.94	0.767	-9.64	-46.40	-100.00	-11.27	-10000	-10000	
-10000	-10000	45.27	40.90	43.30	41.41	20.63	-10000	0	7.58	0.840	-9.89	-47.34	-100.00	-18.73	-10000	-10000	
49.38	0.587	39.98	35.47	38.08	36.02	14.15	-10000	0	4.69	0.619	-11.20	-37.66	-100.00	-15.31	-10000	-10000	
145.45	0.382	41.71	34.40	40.82	36.10	12.75	-10000	6	5.26	0.608	-7.99	-37.08	-100.00	-13.91	-10000	-10000	
51.61	0.748	41.23	34.58	40.17	36.34	-10000	-10000	0	5.49	0.433	-11.03	-30.43	-100.00	-16.78	-10000	-10000	
58.18	0.525	39.74	33.70	38.50	35.62	-10000	-10000	0	3.32	0.488	-10.79	-32.92	-100.00	-14.79	-10000	-10000	
51.45	0.772	40.91	34.45	39.80	35.88	33.22	-10000	6	1.39	0.523	-11.38	-33.89	-100.00	-16.90	-10000	-10000	
51.78	0.615	39.72	33.82	38.43	36.40	-10000	-10000	0	-1.10	0.522	-11.70	-33.34	-100.00	-20.79	-10000	-10000	
54.61	0.561	38.90	35.53	36.21	36.48	12.46	-10000	5	6.25	0.569	-14.09	-35.06	-100.00	-15.70	-10000	-10000	
160.00	0.583	38.90	35.85	35.92	37.13	18.82	-10000	0	3.12	0.500	-8.02	-31.83	-100.00	-9.08	-10000	-10000	
145.45	0.747	42.31	38.21	40.16	40.90	24.55	144.14	13	-1.14	0.751	-8.24	-40.17	0.44	-9.38	49.68	-10000	fr
145.45	0.844	40.97	36.62	38.99	36.71	35.82	144.14	13	-0.76	0.692	-3.86	-40.66	-100.00	-5.78	49.68	-10000	fr
145.45	0.902	38.92	36.08	35.73	35.72	35.17	144.14	13	2.38	0.755	1.01	-45.63	0.81	-0.79	49.68	-10000	fr
145.45	0.925	36.39	34.83	31.16	32.69	33.13	144.14	13	2.03	0.742	3.48	-47.76	-100.00	2.03	49.68	3.41	fr
148.15	0.724	31.47	29.34	27.32	28.59	25.31	-10000	0	9.49	0.426	9.88	-37.97	-100.00	9.49	-10000	14.66	fr
149.53	0.749	31.79	29.38	28.05	26.97	28.28	149.49	12	5.36	0.445	4.51	-40.17	-100.00	4.93	50.31	21.85	
150.94	0.865	33.66	32.25	28.05	27.69	31.83	152.36	12	6.47	0.648	3.78	-47.36	-100.00	3.14	50.64	23.51	
150.94	0.926	35.12	32.84	31.23	30.76	32.52	152.36	13	2.33	0.776	5.10	-52.15	-100.00	1.07	50.64	18.97	
152.38	0.951	36.35	33.14	33.52	31.00	32.95	152.36	13	4.52	0.800	6.18	-53.87	-100.00	4.52	50.64	0.23	
152.38	0.957	36.86	33.59	34.09	31.46	33.23	152.36	13	3.68	0.805	7.77	-53.85	-100.00	3.68	50.64	-4.33	
152.38	0.966	36.58	33.35	33.77	32.55	33.05	152.36	13	3.90	0.801	8.87	-52.41	-100.00	3.90	50.64	-6.07	
152.38	0.947	35.27	32.79	31.65	29.86	32.59	150.87	13	4.63	0.782	10.36	-53.52	-100.00	4.63	50.47	-8.46	
150.94	0.945	33.05	31.21	28.41	27.31	30.95	149.49	12	7.12	0.672	12.94	-48.97	-100.00	7.12	50.31	-10.85	
149.53	0.922	30.26	29.48	22.34	19.73	29.30	149.49	12	14.49	0.535	12.36	-50.49	-100.00	14.49	50.31	-15.07	
149.53	0.933	30.39	29.13	24.32	17.89	28.96	148.11	13	20.62	0.599	13.32	-54.90	-100.00	20.62	50.15	-17.91	
148.15	0.928	30.34	28.58	25.49	18.52	28.42	146.75	13	15.42	0.588	10.56	-53.80	-100.00	15.42	49.99	-20.58	
146.79	0.882	28.88	28.01	21.38	17.49	27.81	142.82	13	19.03	0.612	9.57	-55.87	-100.00	19.03	49.52	-10000	
145.45	0.861	27.94	26.56	22.10	19.42	26.00	140.28	12	12.71	0.565	6.62	-51.96	-100.00	12.71	49.21	-10000	
142.86	0.673	27.40	24.96	23.66	20.99	23.73	-10000	1	9.31	0.541	2.44	-49.45	-100.00	9.31	-10000	-10000	
140.35	0.578	26.18	23.42	22.73	21.20	21.67	-10000	1	7.54	0.626	-1.64	-52.80	-100.00	5.90	-10000	-10000	
136.75	0.415	24.34	21.76	20.76	18.23	20.92	-10000	1	6.92	0.470	-2.19	-49.71	-100.00	4.73	-10000	-10000	
135.59	0.445	26.36	22.83	23.71	21.12	22.13	-10000	1	2.55	0.573	-1.55	-50.58	-100.00	1.01	-10000	-10000	
135.59	0.474	26.92	24.27	23.46	21.55	23.19	-10000	1	4.41	0.528	-1.34	-48.41	-100.00	3.07	-10000	-10000	
135.59	0.472	28.09	24.08	25.85	24.63	22.95	-10000	1	-0.82	0.618	-1.37	-49.00	-100.00	-2.19	-10000	-10000	
135.59	0.480	27.61	22.89	25.76	24.38	21.68	-10000	1	-3.69	0.559	-0.29	-46.76	-100.00	-3.98	-10000	-10000	
140.35	0.578	24.91	20.87	22.64	22.12	-10000	-10000	1	8.90	0.441	12.25	-44.90	-100.00	8.90	-10000	-10000	
144.14	0.643	22.66	19.46	19.51	14.87	18.28	-10000	1	13.22	0.544	16.39	-55.69	-100.00	13.22	-10000	-10000	
145.45	0.462	20.40	17.14	17.31	12.51	16.01	-10000	1	12.82	0.580	14.40	-59.48	-100.00	12.82	-10000	-10000	
51.28	0.864	18.94	14.36	16.58	12.31	11.63	-10000	1	10.41	0.601	12.00	-60.57	-100.00	10.41	-10000	-10000	
52.29	0.701	19.18	13.92	17.31	12.44	10.51	-10000	1	8.89	0.411	10.67	-53.67	-100.00	8.89	-10000	-10000	
49.69	0.917	19.84	14.57	18.09	12.48	12.11	-10000	1	10.85	0.527	12.17	-57.44	-100.00	10.85	-10000	-10000	
50.00	0.641	20.14	14.32	18.53	12.57	12.71	-10000	1	6.90	0.530	10.47	-57.46	-100.00	6.90	-10000	-10000	
