#f0 [Hz]	periodicity (0~1)	power [dB]	sonorant power [dB]	high freq. power [dB]	 mid freq. power [dB]	low freq power [dB]	f0 after post-proc. [Hz]	f0 reliability code (0 ~ 13)	a1-a3 [dB]	f1f3syn (-1.0~1.0)	h1-a1 [dB]	breathpow [dB]	ips (-1.0~1.0)	h1-a3 [dB]	f0 after post-proc [semitone]	delta f0 [semitone]	vocal fry detection
53.33	0.805	25.37	24.11	19.05	24.59	-10000	-10000	1	12.37	0.562	-10.41	-45.68	-100.00	1.96	-10000	-10000	
177.78	0.309	26.39	24.97	20.58	25.28	11.27	-10000	1	10.29	0.544	-12.42	-44.29	-100.00	-2.13	-10000	-10000	
51.12	0.742	23.59	21.49	19.32	21.91	-10000	-10000	1	10.53	0.424	-8.52	-43.60	-100.00	2.01	-10000	-10000	
49.54	0.710	24.68	23.12	19.20	23.44	10.44	-10000	1	8.23	0.521	-9.73	-45.27	-100.00	-1.49	-10000	-10000	
51.95	0.814	23.27	21.30	18.48	21.75	-10000	-10000	1	11.37	0.487	-6.84	-45.77	-100.00	4.54	-10000	-10000	
50.63	0.754	22.56	18.65	19.88	19.05	12.18	-10000	1	3.74	0.525	1.66	-49.81	-100.00	3.74	-10000	-10000	
153.85	0.384	26.10	18.73	25.07	19.83	-10000	-10000	1	3.19	0.531	-1.37	-49.25	-100.00	1.81	-10000	-10000	
50.63	0.772	26.80	17.53	26.18	18.79	-10000	-10000	1	2.16	0.462	-2.71	-47.90	-100.00	-0.55	-10000	-10000	
50.31	0.742	21.22	15.07	19.74	16.87	-10000	-10000	1	-1.50	0.495	0.96	-50.92	-100.00	-1.50	-10000	-10000	
50.96	0.848	20.26	15.30	18.41	14.92	9.97	-10000	1	2.87	0.510	1.56	-53.40	-100.00	2.87	-10000	-10000	
50.16	0.744	20.66	17.08	17.86	17.86	-10000	-10000	1	7.21	0.563	-1.94	-52.45	-100.00	5.27	-10000	-10000	
50.47	0.809	20.43	15.62	18.36	15.22	10.96	-10000	1	6.37	0.541	0.49	-54.23	-100.00	6.37	-10000	-10000	
50.47	0.796	20.30	14.65	18.52	15.87	-10000	-10000	1	4.44	0.532	4.94	-53.25	-100.00	4.44	-10000	-10000	
49.69	0.891	20.12	14.77	18.10	15.19	10.09	-10000	1	4.49	0.488	2.04	-52.36	-100.00	4.49	-10000	-10000	
50.31	0.816	21.37	16.90	19.08	17.72	-10000	-10000	1	5.66	0.593	3.77	-53.82	-100.00	5.66	-10000	-10000	
50.47	0.868	21.19	17.20	18.43	16.47	11.54	-10000	1	7.57	0.574	1.63	-54.28	-100.00	7.57	-10000	-10000	
51.95	0.746	21.29	16.61	19.14	17.58	-10000	-10000	1	7.42	0.514	1.87	-50.88	-100.00	7.42	-10000	-10000	
49.69	0.849	20.90	16.28	18.61	16.42	11.42	-10000	1	4.57	0.566	1.03	-54.01	-100.00	4.57	-10000	-10000	
51.12	0.858	20.46	16.15	18.20	17.46	-10000	-10000	1	5.48	0.601	5.57	-54.43	-100.00	5.48	-10000	-10000	
50.96	0.730	20.32	16.65	17.47	16.35	12.01	-10000	1	5.62	0.581	1.76	-54.69	-100.00	5.62	-10000	-10000	
50.96	0.828	20.50	15.45	18.63	16.90	-10000	-10000	1	4.04	0.533	3.91	-52.25	-100.00	4.04	-10000	-10000	
50.31	0.774	20.70	15.52	18.80	15.32	11.32	-10000	1	3.90	0.533	5.11	-53.83	-100.00	3.90	-10000	-10000	
49.84	0.834	20.80	15.84	18.80	17.15	-10000	-10000	1	5.34	0.530	9.35	-51.89	-100.00	5.34	-10000	-10000	
49.84	0.803	20.29	15.48	18.14	15.87	11.02	-10000	1	2.36	0.579	8.21	-55.08	-100.00	2.36	-10000	-10000	
51.28	0.831	20.05	15.60	17.63	16.12	10.26	-10000	1	2.19	0.559	7.25	-54.03	-100.00	2.19	-10000	-10000	
50.31	0.882	19.60	14.86	17.52	14.79	9.93	-10000	1	4.88	0.623	7.10	-58.08	-100.00	4.88	-10000	-10000	
50.16	0.771	18.91	12.94	17.30	14.39	-10000	-10000	1	5.40	0.478	5.24	-52.83	-100.00	5.40	-10000	-10000	
49.84	0.911	19.69	13.66	18.21	13.86	8.92	-10000	1	5.22	0.558	4.63	-56.25	-100.00	5.22	-10000	-10000	
52.81	0.786	19.85	13.78	18.36	15.06	-10000	-10000	1	4.74	0.644	6.50	-58.81	-100.00	4.74	-10000	-10000	
50.16	0.930	19.32	13.21	17.82	14.95	-10000	-10000	1	3.90	0.582	9.04	-56.13	-100.00	3.90	-10000	-10000	
50.47	0.894	19.14	12.76	17.77	14.36	-10000	-10000	1	4.96	0.539	9.17	-55.02	-100.00	4.96	-10000	-10000	
50.63	0.883	19.67	13.92	18.04	13.86	10.17	-10000	1	5.34	0.600	7.26	-57.98	-100.00	5.34	-10000	-10000	
50.47	0.900	19.17	13.35	17.60	14.82	-10000	-10000	1	4.86	0.476	8.56	-52.33	-100.00	4.86	-10000	-10000	
50.31	0.872	19.10	13.54	17.35	13.27	10.58	-10000	1	6.31	0.503	6.24	-54.80	-100.00	6.31	-10000	-10000	
50.96	0.855	18.63	13.58	16.63	12.56	10.53	-10000	1	7.84	0.626	7.85	-60.45	-100.00	7.84	-10000	-10000	
50.16	0.905	19.38	14.67	17.23	14.57	10.37	-10000	1	3.97	0.499	7.73	-53.36	-100.00	3.97	-10000	-10000	
52.29	0.818	19.55	14.81	17.46	14.47	10.35	-10000	1	7.48	0.580	8.20	-56.53	-100.00	7.48	-10000	-10000	
50.16	0.955	19.65	14.24	17.92	15.64	-10000	-10000	1	5.70	0.582	8.32	-55.44	-100.00	5.70	-10000	-10000	
51.45	0.811	19.07	12.83	17.63	13.09	9.23	-10000	1	5.62	0.475	9.30	-54.03	-100.00	5.62	-10000	-10000	
50.16	0.901	19.67	12.60	18.46	12.51	9.23	-10000	1	4.80	0.450	6.63	-53.80	-100.00	4.80	-10000	-10000	
50.31	0.882	19.23	13.05	17.79	14.50	-10000	-10000	1	5.93	0.481	9.29	-52.82	-100.00	5.93	-10000	-10000	
50.16	0.681	20.66	15.82	18.70	15.69	11.91	-10000	1	6.12	0.623	9.73	-57.18	-100.00	6.12	-10000	-10000	
50.16	0.948	20.75	15.83	18.86	17.14	-10000	-10000	1	3.11	0.593	7.34	-54.40	-100.00	3.11	-10000	-10000	
50.31	0.839	20.18	16.00	17.79	14.57	13.20	-10000	1	4.74	0.462	9.26	-52.12	-100.00	4.74	-10000	-10000	
50.63	0.860	21.70	17.47	19.44	15.98	13.92	-10000	1	4.47	0.490	9.46	-51.64	-100.00	4.47	-10000	-10000	
50.79	0.761	22.82	18.38	20.71	18.77	10.75	-10000	1	1.10	0.601	5.90	-53.12	-100.00	1.10	-10000	-10000	
52.46	0.821	22.88	17.82	21.12	19.30	-10000	-10000	1	0.89	0.480	7.67	-47.98	-100.00	0.89	-10000	-10000	
49.69	0.845	23.39	18.35	21.59	19.73	10.44	-10000	1	2.40	0.510	4.47	-48.59	-100.00	0.06	-10000	-10000	
49.84	0.758	24.16	20.27	21.77	21.34	-10000	-10000	1	-0.91	0.503	5.93	-46.73	-100.00	-0.91	-10000	-10000	
50.63	0.771	24.40	19.91	22.38	20.68	11.03	-10000	1	-2.11	0.534	5.23	-48.51	-100.00	-2.11	-10000	-10000	
51.28	0.894	24.55	19.81	22.70	21.05	-10000	-10000	1	-3.16	0.548	5.07	-48.67	-100.00	-3.16	-10000	-10000	
50.79	0.795	25.67	21.92	23.19	23.28	-10000	-10000	1	-4.61	0.594	4.81	-48.30	-100.00	-4.61	-10000	-10000	
53.16	0.734	26.86	20.22	25.75	23.75	-10000	-10000	1	-7.20	0.565	6.10	-46.64	-100.00	-7.20	-10000	-10000	
50.31	0.917	27.37	20.95	26.20	23.17	9.07	-10000	1	-9.37	0.528	2.16	-45.80	-100.00	-9.37	-10000	-10000	
51.45	0.771	27.18	20.59	26.07	22.85	-10000	-10000	1	-5.48	0.405	6.89	-42.09	-100.00	-5.48	-10000	-10000	
50.63	0.788	27.10	21.05	25.81	23.36	-10000	-10000	1	-3.46	0.487	7.47	-44.16	-100.00	-3.46	-10000	-10000	
51.61	0.809	28.10	21.83	26.89	23.84	-10000	-10000	1	-7.87	0.486	6.21	-43.65	-100.00	-7.87	-10000	-10000	
50.16	0.804	28.12	22.85	26.55	24.64	10.75	-10000	1	-5.24	0.586	4.70	-46.60	-100.00	-5.24	-10000	-10000	
50.96	0.832	28.79	23.30	27.32	25.14	10.43	-10000	1	-2.78	0.539	7.68	-44.24	-100.00	-3.85	-10000	-10000	
50.16	0.870	29.28	23.46	27.93	25.65	10.40	-10000	1	-4.62	0.515	4.22	-42.85	-100.00	-5.77	-10000	-10000	
51.95	0.778	29.24	23.34	27.91	25.86	-10000	-10000	1	-3.03	0.477	3.22	-41.32	-100.00	-4.33	-10000	-10000	
50.00	0.853	29.88	22.84	28.89	25.95	-10000	-10000	1	-6.95	0.544	2.48	-43.62	-100.00	-7.98	-10000	-10000	
50.16	0.783	30.32	23.74	29.22	26.74	-10000	-10000	1	-7.70	0.547	5.56	-42.94	-100.00	-10.39	-10000	-10000	
50.79	0.864	30.49	23.98	29.38	26.35	-10000	-10000	1	-7.58	0.585	4.45	-44.85	-100.00	-7.58	-10000	-10000	
51.78	0.825	29.82	22.52	28.90	25.48	-10000	-10000	1	-7.45	0.507	3.84	-42.73	-100.00	-7.45	-10000	-10000	
50.63	0.797	30.27	24.07	29.06	27.60	11.73	-10000	1	-8.36	0.526	2.01	-41.29	-100.00	-8.36	-10000	-10000	
51.12	0.811	29.78	21.88	28.99	24.77	11.56	-10000	1	-3.78	0.413	4.44	-40.41	-100.00	-3.78	-10000	-10000	
50.79	0.761	29.38	23.05	28.20	25.36	10.80	-10000	1	-6.32	0.468	5.80	-41.53	-100.00	-6.32	-10000	-10000	
50.16	0.902	29.62	23.12	28.50	26.29	-10000	-10000	1	-8.44	0.568	3.68	-44.22	-100.00	-8.44	-10000	-10000	
50.16	0.819	29.55	21.67	28.75	25.21	10.92	-10000	1	-9.68	0.600	3.44	-46.63	-100.00	-9.87	-10000	-10000	
51.12	0.724	29.72	22.75	28.72	24.77	-10000	-10000	1	-5.37	0.465	6.61	-42.02	-100.00	-5.37	-10000	-10000	
50.31	0.877	29.84	23.08	28.78	24.41	-10000	-10000	1	-5.10	0.513	2.37	-44.01	-100.00	-5.10	-10000	-10000	
52.29	0.821	29.96	22.59	29.06	25.23	7.92	-10000	1	-7.45	0.552	1.28	-44.64	-100.00	-7.45	-10000	-10000	
50.16	0.833	30.17	21.60	29.50	25.64	10.17	-10000	1	-7.59	0.568	2.96	-44.87	-100.00	-7.59	-10000	-10000	
50.47	0.785	29.67	22.14	28.79	25.53	-10000	-10000	1	-7.76	0.466	4.72	-41.29	-100.00	-7.76	-10000	-10000	
50.31	0.851	29.80	22.90	28.78	26.07	10.09	-10000	1	-9.83	0.555	4.01	-43.92	-100.00	-9.83	-10000	-10000	
54.05	0.677	28.73	20.91	27.92	24.55	-10000	-10000	1	-7.87	0.408	-0.55	-40.48	-100.00	-8.42	-10000	-10000	
50.31	0.801	28.16	22.25	26.82	24.53	-10000	-10000	1	-6.83	0.558	-2.57	-45.58	-100.00	-9.40	-10000	-10000	
53.33	0.564	27.51	21.96	26.04	24.14	7.12	-10000	1	-9.65	0.559	-3.10	-46.01	-100.00	-12.75	-10000	-10000	
49.08	0.754	26.91	20.19	25.83	22.94	-10000	-10000	1	-8.11	0.523	2.92	-45.84	-100.00	-8.62	-10000	-10000	
49.69	0.670	28.23	19.98	27.49	22.67	-10000	-10000	1	-6.06	0.512	4.88	-45.72	-100.00	-6.06	-10000	-10000	
50.96	0.848	28.01	21.02	27.00	23.61	-10000	-10000	1	-3.78	0.522	6.28	-45.14	-100.00	-3.78	-10000	-10000	
50.79	0.860	27.24	20.02	26.28	22.23	10.10	-10000	1	-2.55	0.501	5.25	-45.77	-100.00	-2.55	-10000	-10000	
50.16	0.818	27.26	21.44	25.85	23.11	-10000	-10000	1	-3.78	0.479	4.23	-44.14	-100.00	-3.78	-10000	-10000	
51.61	0.937	28.33	21.62	27.25	24.55	-10000	-10000	1	-3.78	0.581	3.86	-46.49	-100.00	-3.78	-10000	-10000	
50.47	0.837	28.86	21.36	27.97	25.01	10.55	-10000	1	-8.53	0.567	6.49	-45.46	-100.00	-8.53	-10000	-10000	
51.28	0.930	28.89	21.55	27.98	25.42	-10000	-10000	1	-10.79	0.632	5.64	-47.87	-100.00	-10.79	-10000	-10000	
49.84	0.867	27.99	22.08	26.67	24.58	10.60	-10000	1	-6.38	0.452	5.49	-41.79	-100.00	-6.38	-10000	-10000	
50.63	0.791	28.97	22.43	27.85	25.21	-10000	-10000	1	-6.27	0.513	5.80	-43.21	-100.00	-6.27	-10000	-10000	
50.16	0.923	27.63	19.98	26.78	23.51	10.60	-10000	1	-5.57	0.411	7.70	-41.61	-100.00	-5.57	-10000	-10000	
50.47	0.918	27.36	19.81	26.48	23.29	-10000	-10000	1	-5.10	0.494	4.20	-44.47	-100.00	-5.10	-10000	-10000	
50.63	0.886	27.82	20.07	27.00	23.01	11.58	-10000	1	-3.19	0.484	9.05	-44.41	-100.00	-3.19	-10000	-10000	
50.47	0.755	27.82	21.18	26.72	23.39	-10000	-10000	1	-4.30	0.551	8.17	-46.45	-100.00	-4.30	-10000	-10000	
51.12	0.907	27.09	21.48	25.66	23.27	9.58	-10000	1	-4.04	0.450	3.83	-43.04	-100.00	-4.04	-10000	-10000	
51.28	0.758	27.64	22.91	25.81	25.18	9.83	-10000	1	-5.49	0.531	5.42	-43.90	-100.00	-5.49	-10000	-10000	
50.16	0.887	26.86	21.12	25.46	24.48	9.92	-10000	1	-6.43	0.413	8.74	-40.70	-100.00	-6.43	-10000	-10000	
50.63	0.940	26.78	21.10	25.37	23.61	10.02	-10000	1	-4.63	0.502	2.37	-44.43	-100.00	-4.63	-10000	-10000	
50.47	0.891	26.44	20.52	25.09	22.97	9.80	-10000	1	-3.87	0.403	3.68	-41.92	-100.00	-3.87	-10000	-10000	
51.28	0.902	26.73	20.22	25.58	22.77	-10000	-10000	1	-3.79	0.502	5.64	-45.27	-100.00	-3.79	-10000	-10000	
49.84	0.943	26.31	20.99	24.73	22.38	10.18	-10000	1	-2.26	0.450	2.90	-43.93	-100.00	-2.26	-10000	-10000	
50.96	0.860	25.90	20.97	24.15	21.72	12.73	-10000	1	-2.10	0.508	4.24	-46.53	-100.00	-2.10	-10000	-10000	
50.16	0.837	27.25	21.80	25.74	23.07	10.73	-10000	1	-3.90	0.568	6.68	-47.44	-100.00	-3.90	-10000	-10000	
50.31	0.891	27.20	21.51	25.79	23.77	-10000	-10000	1	-4.21	0.509	4.40	-44.51	-100.00	-4.21	-10000	-10000	
50.79	0.884	27.27	23.06	25.15	24.81	10.12	-10000	1	-5.53	0.482	6.71	-42.54	-100.00	-5.53	-10000	-10000	
50.79	0.884	25.92	21.14	24.09	22.98	-10000	-10000	1	-4.44	0.540	1.90	-46.43	-100.00	-6.20	-10000	-10000	
50.16	0.873	27.30	22.49	25.51	24.33	-10000	-10000	1	-4.61	0.554	4.80	-45.62	-100.00	-4.61	-10000	-10000	
51.28	0.925	27.07	21.44	25.62	23.72	-10000	-10000	1	-3.37	0.639	7.67	-49.90	-100.00	-3.37	-10000	-10000	
50.31	0.943	25.99	21.65	23.91	23.27	9.34	-10000	1	-5.07	0.482	4.99	-44.08	-100.00	-5.07	-10000	-10000	
50.47	0.900	25.66	21.39	23.53	23.40	-10000	-10000	1	-2.60	0.681	2.09	-52.37	-100.00	-4.26	-10000	-10000	
50.00	0.798	25.90	21.92	23.61	23.88	-10000	-10000	1	-4.31	0.619	5.84	-48.81	-100.00	-4.31	-10000	-10000	
50.00	0.952	24.75	20.04	22.88	22.36	-10000	-10000	1	-3.34	0.580	5.77	-48.64	-100.00	-3.34	-10000	-10000	
51.12	0.928	24.34	20.01	22.22	21.79	10.24	-10000	1	-1.47	0.616	7.48	-50.76	-100.00	-1.47	-10000	-10000	
51.28	0.918	23.45	17.78	21.97	20.39	-10000	-10000	1	0.42	0.521	5.81	-48.32	-100.00	0.42	-10000	-10000	
49.69	0.945	23.82	18.77	22.07	20.30	10.23	-10000	1	0.28	0.590	3.74	-51.11	-100.00	0.28	-10000	-10000	
51.28	0.854	23.19	17.79	21.60	20.18	-10000	-10000	1	-1.78	0.566	6.47	-50.25	-100.00	-1.78	-10000	-10000	
50.47	0.985	22.56	17.15	20.93	18.76	10.18	-10000	1	0.39	0.468	6.89	-48.13	-100.00	0.39	-10000	-10000	
51.28	0.807	21.84	16.79	20.04	18.12	-10000	-10000	1	3.67	0.403	10.27	-46.77	-100.00	3.67	-10000	-10000	
50.79	0.950	22.00	17.79	19.77	18.36	11.14	-10000	1	3.20	0.584	8.28	-52.80	-100.00	3.20	-10000	-10000	
50.31	0.947	21.34	16.78	19.27	18.22	-10000	-10000	1	1.93	0.562	5.17	-52.05	-100.00	1.93	-10000	-10000	
50.00	0.813	21.19	17.13	18.82	17.26	11.62	-10000	1	3.70	0.514	7.83	-51.20	-100.00	3.70	-10000	-10000	
50.31	0.862	20.66	16.42	18.42	16.22	11.61	-10000	1	4.53	0.537	10.11	-53.08	-100.00	4.53	-10000	-10000	
50.31	0.881	19.96	14.50	18.25	14.49	10.26	-10000	1	5.50	0.559	7.57	-55.66	-100.00	5.50	-10000	-10000	
50.47	0.967	19.94	14.91	18.10	16.65	-10000	-10000	1	1.12	0.519	9.14	-51.99	-100.00	1.12	-10000	-10000	
50.16	0.903	20.55	15.18	18.82	16.54	8.71	-10000	1	0.00	0.426	7.80	-49.03	-100.00	0.00	-10000	-10000	
50.31	0.939	20.41	15.27	18.58	16.98	-10000	-10000	1	0.09	0.614	6.30	-55.48	-100.00	0.09	-10000	-10000	
50.79	0.938	20.98	15.24	19.37	15.84	10.82	-10000	1	4.57	0.653	9.19	-58.47	-100.00	4.57	-10000	-10000	
50.79	0.879	20.59	15.43	18.73	17.19	-10000	-10000	1	5.12	0.553	6.58	-52.72	-100.00	5.12	-10000	-10000	
50.31	0.990	19.11	14.02	17.12	15.14	-10000	-10000	1	4.55	0.411	6.19	-49.98	-100.00	4.55	-10000	-10000	
50.47	0.879	19.79	15.06	17.65	16.00	-10000	-10000	1	5.72	0.653	3.35	-58.31	-100.00	5.72	-10000	-10000	
50.47	0.906	20.43	14.77	18.79	14.18	11.71	-10000	1	4.90	0.575	6.86	-56.61	-100.00	4.90	-10000	-10000	
50.96	0.958	19.64	13.81	18.05	15.52	-10000	-10000	1	5.64	0.529	6.96	-53.48	-100.00	5.64	-10000	-10000	
50.16	0.951	19.01	13.28	17.30	13.23	10.28	-10000	1	5.57	0.462	9.13	-53.46	-100.00	5.57	-10000	-10000	
50.31	0.927	19.44	14.13	17.61	15.88	-10000	-10000	1	2.43	0.470	11.46	-51.07	-100.00	2.43	-10000	-10000	
50.79	1.003	19.84	14.71	17.96	14.75	10.51	-10000	1	6.18	0.573	8.47	-55.96	-100.00	6.18	-10000	-10000	
50.31	0.933	20.17	13.78	18.81	15.07	-10000	-10000	1	7.88	0.556	10.61	-54.96	-100.00	7.88	-10000	-10000	
50.16	0.951	20.33	13.97	18.95	13.10	11.79	-10000	1	5.10	0.403	8.30	-51.79	-100.00	5.10	-10000	-10000	
50.16	0.848	19.97	15.02	18.00	16.34	-10000	-10000	1	5.31	0.609	9.24	-55.90	-100.00	5.31	-10000	-10000	
51.12	0.950	20.04	14.90	18.17	14.93	9.61	-10000	1	3.39	0.591	6.28	-56.53	-100.00	3.39	-10000	-10000	
50.16	0.930	20.25	15.58	18.21	16.47	-10000	-10000	1	4.24	0.549	4.89	-53.29	-100.00	4.24	-10000	-10000	
50.63	0.875	19.49	14.75	17.42	14.22	10.26	-10000	1	5.74	0.669	7.35	-60.91	-100.00	5.74	-10000	-10000	
50.31	0.915	19.06	13.50	17.33	14.79	-10000	-10000	1	4.68	0.491	6.69	-52.87	-100.00	4.68	-10000	-10000	
50.47	0.982	19.63	13.05	18.31	15.50	-10000	-10000	1	4.44	0.462	8.74	-51.19	-100.00	4.44	-10000	-10000	
50.00	0.847	19.38	13.41	17.79	15.24	-10000	-10000	1	4.54	0.501	9.47	-52.76	-100.00	4.54	-10000	-10000	
50.79	0.988	19.31	13.81	17.60	14.02	10.41	-10000	1	5.58	0.463	8.53	-52.71	-100.00	5.58	-10000	-10000	
51.45	0.713	21.44	15.84	19.80	17.48	-10000	-10000	1	5.12	0.583	8.12	-53.64	-100.00	5.12	-10000	-10000	
49.84	0.865	21.07	15.19	19.57	16.74	-10000	-10000	1	3.00	0.546	5.60	-52.90	-100.00	3.00	-10000	-10000	
141.59	0.297	20.32	14.08	18.93	13.59	10.80	-10000	1	8.37	0.372	9.26	-50.42	-100.00	8.37	-10000	-10000	
173.91	0.727	27.06	26.21	19.31	26.29	-10000	-10000	0	21.34	0.460	18.56	-40.34	-100.00	21.34	-10000	-10000	
168.42	0.941	33.05	32.81	20.18	32.84	-10000	164.91	13	26.45	0.545	12.45	-36.76	-100.00	26.45	52.01	-10000	
166.67	0.958	35.25	33.40	30.63	20.84	33.35	166.63	13	16.10	0.540	11.11	-48.57	-100.00	16.10	52.19	-10000	
166.67	0.931	39.13	32.31	38.12	25.53	31.99	166.63	12	11.09	0.483	13.91	-41.86	-100.00	11.09	52.19	-10000	
164.95	0.871	42.34	31.22	41.99	29.58	30.30	163.20	12	6.69	0.520	13.50	-39.10	-100.00	6.69	51.83	-5.43	
163.27	0.844	43.46	31.55	43.17	31.87	29.98	163.20	12	4.23	0.461	7.87	-34.79	-100.00	4.23	51.83	-5.62	
164.95	0.887	41.82	33.99	41.04	34.11	31.86	163.20	12	2.42	0.458	2.51	-32.46	-100.00	2.42	51.83	-9.15	
163.27	0.950	39.41	37.26	35.33	35.00	34.77	163.20	13	-0.02	0.598	-0.41	-38.06	-100.00	-0.43	51.83	-15.33	
163.27	0.926	39.89	38.48	34.29	36.50	35.64	163.20	13	-0.62	0.646	-0.11	-38.01	-100.00	-0.72	51.83	-26.89	
160.00	0.930	40.94	39.71	34.86	37.42	37.27	159.94	12	6.52	0.638	-2.98	-36.16	-100.00	3.54	51.48	-35.52	
156.86	0.921	41.43	40.48	34.36	38.54	37.55	156.83	12	4.39	0.644	-2.30	-35.33	-100.00	2.09	51.14	-42.18	
153.85	0.886	40.49	39.08	34.88	38.07	35.62	150.87	12	0.72	0.627	1.08	-34.99	-100.00	0.72	50.47	-49.32	
148.15	0.945	39.51	38.23	33.56	36.23	35.87	146.75	12	3.48	0.669	-3.63	-38.90	-100.00	-0.15	49.99	-55.77	
144.14	0.829	38.46	37.17	32.54	33.62	36.12	142.82	13	7.61	0.771	-6.14	-47.91	-100.00	1.46	49.52	-57.12	
137.93	0.779	38.37	36.49	33.80	34.49	35.33	137.87	13	3.31	0.707	-8.52	-42.76	-100.00	-5.21	48.91	-53.02	
133.33	0.719	40.24	37.01	37.44	37.91	34.59	131.12	12	-4.98	0.662	-7.67	-36.86	-100.00	-12.65	48.04	-53.19	
129.03	0.687	41.18	38.50	37.79	38.36	33.94	129.01	12	-2.42	0.667	-8.50	-36.67	-100.00	-10.92	47.76	-10000	
128.00	0.740	41.34	37.98	38.65	39.33	25.45	126.94	12	-1.71	0.660	-5.07	-35.34	-100.00	-6.78	47.48	-10000	
125.00	0.720	39.87	36.56	37.13	37.97	24.01	-10000	0	-4.53	0.509	0.34	-30.31	-100.00	-6.50	-10000	-10000	
129.03	0.381	39.77	37.50	35.87	38.27	23.99	-10000	0	-4.44	0.535	-1.38	-30.96	-100.00	-5.82	-10000	-10000	
53.51	0.749	41.97	39.87	37.82	40.93	-10000	-10000	0	-6.68	0.480	-4.27	-26.35	-100.00	-10.96	-10000	-10000	
111.11	0.504	41.89	38.14	39.51	39.67	22.94	-10000	0	-10.27	0.528	-2.31	-29.30	-100.00	-12.58	-10000	-10000	
119.40	0.614	41.24	37.29	39.00	38.92	24.49	-10000	6	-7.56	0.436	-1.29	-26.95	-100.00	-8.85	-10000	-10000	
125.00	0.647	41.68	37.54	39.56	39.12	29.55	-10000	6	-5.48	0.524	1.45	-29.70	0.30	-5.48	-10000	-10000	
125.98	0.777	41.88	38.18	39.47	39.23	28.69	-10000	0	-2.15	0.601	9.04	-32.66	-100.00	-2.15	-10000	-10000	
131.15	0.908	43.73	40.50	40.93	42.06	29.09	129.01	13	-5.03	0.773	7.21	-39.62	-100.00	-5.03	47.76	-10000	
133.33	0.908	43.61	39.80	41.28	41.58	31.11	132.18	13	-6.83	0.703	3.98	-35.43	0.34	-6.83	48.18	-10000	
133.33	0.916	42.36	39.87	38.75	40.86	31.69	133.33	13	-4.70	0.740	-0.83	-38.47	-100.00	-5.53	48.33	-10000	
133.33	0.732	39.39	37.15	35.43	37.12	30.58	132.18	13	-4.05	0.744	-5.25	-42.48	-100.00	-9.30	48.18	-10000	
68.67	0.434	36.90	30.60	35.73	31.74	-10000	129.01	13	-2.26	0.704	-5.90	-45.33	-100.00	-8.16	47.76	-10000	
134.45	0.505	28.97	22.08	27.91	22.39	16.58	-10000	1	1.41	0.543	8.08	-47.14	-100.00	1.41	-10000	-10000	
135.59	0.661	25.54	23.42	20.94	22.49	17.73	-10000	1	0.25	0.535	12.85	-46.74	-100.00	0.25	-10000	-10000	
146.79	0.623	27.03	25.30	21.95	25.20	14.56	-10000	0	-4.64	0.502	9.69	-42.84	-100.00	-4.64	-10000	-10000	
166.67	0.256	35.02	26.38	34.35	28.88	-10000	-10000	0	-9.78	0.598	2.35	-42.88	-100.00	-9.78	-10000	-10000	
52.12	0.730	43.14	31.43	42.84	34.93	13.84	-10000	0	-13.18	0.782	-11.20	-47.46	0.27	-24.38	-10000	-10000	
188.24	0.338	40.50	31.83	39.86	33.99	-10000	-10000	0	-4.89	0.421	2.26	-31.43	-100.00	-4.89	-10000	-10000	
142.86	0.704	38.97	36.94	34.69	37.78	-10000	141.59	12	-0.56	0.644	2.25	-36.09	-100.00	-0.56	49.37	-10000	
137.93	0.823	39.51	37.60	34.99	37.00	34.32	139.07	12	0.20	0.685	-1.71	-38.99	-100.00	-1.51	49.06	-10000	
135.59	0.951	39.50	37.68	34.80	35.47	36.78	136.68	13	1.77	0.740	-2.58	-43.86	0.20	-0.82	48.76	-20.35	
134.45	0.958	40.83	39.02	36.15	39.35	34.39	134.41	13	-1.28	0.791	-3.07	-43.77	-100.00	-4.35	48.47	-29.03	
132.23	0.924	40.49	38.66	35.81	39.18	33.56	132.18	13	-3.29	0.745	-1.45	-40.48	0.70	-4.74	48.18	-28.57	fr
129.03	0.871	40.66	38.84	36.00	39.57	32.81	130.06	13	-4.12	0.789	-0.46	-43.38	0.87	-4.58	47.90	-29.52	fr
128.00	0.883	40.34	39.03	34.50	39.50	31.97	127.97	13	-6.02	0.752	-10000	-40.65	0.75	-6.02	47.62	-29.93	fr
125.98	0.892	40.77	38.89	36.21	40.19	30.61	125.92	13	-6.26	0.800	-10000	-43.69	0.90	-6.26	47.34	-30.91	fr
123.08	0.892	39.87	38.29	34.71	38.04	34.42	123.04	13	-8.22	0.764	-10000	-42.97	0.75	-8.22	46.94	-31.33	fr
121.21	0.840	38.42	37.11	32.53	37.38	29.60	121.21	13	-7.27	0.760	-0.94	-43.34	0.80	-8.20	46.68	-32.10	fr
119.40	0.831	34.58	33.58	27.63	32.97	28.32	118.51	13	-2.21	0.733	-0.97	-45.89	-100.00	-3.18	46.29	-29.01	fr
115.11	0.729	29.87	28.92	22.37	27.15	25.22	117.62	12	3.17	0.630	-0.57	-46.05	-100.00	2.60	46.16	-23.62	fr
114.29	0.643	27.58	25.55	23.13	24.09	22.85	-10000	0	3.03	0.558	-10000	-46.02	-100.00	3.03	-10000	-12.83	
