#f0 [Hz]	periodicity (0~1)	power [dB]	sonorant power [dB]	high freq. power [dB]	 mid freq. power [dB]	low freq power [dB]	f0 after post-proc. [Hz]	f0 reliability code (0 ~ 13)	a1-a3 [dB]	f1f3syn (-1.0~1.0)	h1-a1 [dB]	breathpow [dB]	ips (-1.0~1.0)	h1-a3 [dB]	f0 after post-proc [semitone]	delta f0 [semitone]	vocal fry detection
110.34	0.797	33.08	32.38	24.80	26.45	31.55	110.32	12	8.48	0.541	-6.77	-45.78	-100.00	1.71	45.05	-22.40	
109.59	0.833	33.48	32.67	25.70	25.72	32.20	115.94	12	12.69	0.566	-7.15	-47.49	-100.00	5.54	45.91	-25.45	
107.38	0.762	33.53	32.29	27.48	26.46	31.84	107.36	12	10.86	0.617	-6.82	-48.92	-100.00	4.05	44.58	-27.19	
106.67	0.818	33.33	31.71	28.21	27.93	31.01	105.21	13	6.57	0.480	-5.61	-46.18	-100.00	0.96	44.23	-30.31	
105.96	0.765	32.99	31.63	27.25	28.33	30.66	105.21	12	7.45	0.653	-4.23	-48.76	-100.00	3.22	44.23	-35.68	
103.90	0.823	32.82	31.05	28.03	28.93	29.70	103.89	12	5.23	0.526	-5.25	-42.74	-100.00	-0.02	44.01	-19.01	
102.56	0.747	32.32	30.67	27.29	30.06	27.02	101.87	12	2.60	0.605	-3.89	-44.78	-100.00	-1.29	43.67	-9.88	
101.27	0.852	30.74	29.86	23.16	28.05	26.37	100.58	12	6.47	0.515	-3.91	-43.23	-100.00	2.56	43.45	2.01	
101.27	0.713	30.32	29.06	24.22	23.36	28.72	101.22	12	5.63	0.617	-3.86	-52.02	-100.00	1.77	43.56	14.37	
103.90	0.786	30.53	28.73	25.72	27.30	26.87	104.55	12	5.52	0.466	-4.87	-42.30	-100.00	0.65	44.12	24.71	
106.67	0.686	31.70	29.51	27.66	29.16	27.10	107.36	13	4.60	0.721	-5.00	-51.72	-100.00	-0.40	44.58	-10000	
107.38	0.678	31.84	28.99	28.64	29.83	26.64	108.05	13	-1.03	0.755	-3.19	-53.31	-100.00	-4.22	44.69	-10000	
51.95	0.584	28.87	24.92	26.60	28.22	-10000	-10000	1	-1.94	0.683	-0.17	-50.44	-100.00	-2.11	-10000	-10000	
53.51	0.570	25.79	21.77	23.47	23.00	18.05	-10000	1	1.16	0.460	-10000	-46.41	-100.00	1.16	-10000	-10000	
117.65	0.430	30.21	23.05	29.27	25.03	18.82	-10000	1	0.73	0.436	-3.62	-43.62	-100.00	-2.90	-10000	-10000	
117.65	0.459	33.78	27.27	32.66	28.12	23.29	116.74	12	1.32	0.506	-6.08	-42.84	-100.00	-4.75	46.03	-10000	
115.11	0.609	33.58	32.39	27.33	31.62	28.07	113.42	12	6.57	0.547	-6.65	-40.84	-100.00	-0.08	45.53	-10000	
112.68	0.907	34.47	33.88	25.40	24.78	33.69	111.86	12	10.49	0.561	-7.65	-48.23	-100.00	2.84	45.29	3.77	
112.68	0.808	35.36	34.89	25.42	25.90	34.58	112.64	12	10.79	0.604	-6.44	-48.90	-100.00	1.97	45.41	-3.83	
112.68	0.817	36.57	35.24	30.77	32.80	33.63	112.64	12	1.56	0.693	-6.26	-46.42	-100.00	-7.19	45.41	-0.54	
112.68	0.725	35.02	32.64	31.26	31.64	31.27	113.42	12	-0.43	0.627	-4.45	-44.20	-100.00	-4.88	45.53	-10000	
200.00	0.287	32.55	28.04	30.64	29.97	24.47	111.09	12	-4.19	0.582	-1.79	-43.89	-100.00	-5.98	45.17	-10000	
197.53	0.314	29.85	21.20	29.18	23.81	-10000	-10000	1	-2.49	0.565	0.88	-49.36	-100.00	-2.49	-10000	-10000	
50.63	0.660	21.36	15.74	19.74	15.05	12.58	-10000	1	4.90	0.622	7.62	-60.56	-100.00	4.90	-10000	-10000	
49.23	0.824	19.99	15.43	17.79	14.31	12.09	-10000	1	6.21	0.586	8.46	-59.71	-100.00	6.21	-10000	-10000	
50.47	0.774	19.67	14.32	17.82	14.28	10.50	-10000	1	6.37	0.443	9.46	-54.59	-100.00	6.37	-10000	-10000	
49.38	0.562	40.01	31.58	39.33	36.50	11.22	-10000	0	-10.54	0.731	3.13	-45.01	-100.00	-17.00	-10000	-10000	
-10000	-10000	47.51	37.43	47.07	42.52	-10000	-10000	5	-9.38	0.733	-9.65	-39.12	-100.00	-26.52	-10000	-10000	
164.95	0.341	43.50	29.40	43.33	36.10	-10000	-10000	0	-7.91	0.453	-9.06	-33.09	-100.00	-16.96	-10000	-10000	
108.11	0.327	33.38	30.24	30.48	31.38	-10000	-10000	0	1.73	0.569	-1.67	-41.95	-100.00	0.05	-10000	-10000	
108.11	0.534	33.37	32.46	26.06	27.10	31.90	108.05	12	8.84	0.583	-6.72	-46.80	-100.00	2.12	44.69	-10000	
107.38	0.695	32.36	31.67	24.02	28.28	29.88	108.80	12	11.32	0.667	-6.52	-49.53	-100.00	4.80	44.81	-10000	
105.96	0.779	31.76	31.09	23.17	24.93	30.40	105.95	12	7.54	0.606	-5.29	-49.96	-100.00	2.25	44.35	-20.49	
104.58	0.637	31.01	30.25	23.04	23.72	29.64	105.21	12	8.32	0.652	-5.10	-53.32	-100.00	3.23	44.23	-18.48	
103.90	0.775	30.07	29.24	22.32	21.29	28.94	103.89	12	13.79	0.483	-4.91	-48.88	-100.00	8.89	44.01	-20.86	
102.56	0.684	28.63	27.70	21.40	22.68	26.64	103.17	12	12.13	0.556	-4.76	-50.13	0.31	7.36	43.89	-16.44	
101.27	0.801	27.43	26.37	20.45	18.48	26.14	101.87	12	11.55	0.460	-2.92	-50.93	0.66	8.63	43.67	-10000	
101.27	0.712	26.33	25.13	20.01	21.21	23.71	101.22	12	10.62	0.551	0.67	-51.41	-100.00	10.62	43.56	-10000	
100.63	0.771	25.88	24.41	20.09	20.66	23.14	-10000	1	10.38	0.554	1.51	-52.07	-100.00	10.38	-10000	-10000	
100.00	0.702	25.26	23.65	20.03	19.73	22.38	-10000	1	11.20	0.557	3.15	-53.12	-100.00	11.20	-10000	-10000	
100.63	0.707	25.14	23.57	19.57	24.05	-10000	-10000	1	9.71	0.554	1.35	-48.68	-100.00	9.71	-10000	-10000	
101.27	0.604	24.15	22.44	19.07	17.55	21.25	-10000	1	13.25	0.495	3.70	-53.02	-100.00	13.25	-10000	-10000	
101.27	0.607	23.66	21.27	19.61	15.24	20.80	-10000	1	7.55	0.536	-10000	-56.80	-100.00	7.55	-10000	-10000	
103.23	0.652	23.45	21.36	19.03	11.47	21.19	-10000	1	11.90	0.392	1.51	-55.88	-100.00	11.90	-10000	-10000	
103.23	0.611	22.98	20.92	18.50	14.88	20.05	-10000	1	13.31	0.635	-10000	-61.33	-100.00	13.31	-10000	-10000	
104.58	0.719	23.85	22.29	18.20	14.69	21.71	-10000	1	15.69	0.564	-10000	-58.44	-100.00	15.69	-10000	-10000	
103.90	0.654	23.36	21.93	17.46	14.89	21.23	-10000	1	15.12	0.570	-10000	-58.48	-100.00	15.12	-10000	-10000	
103.23	0.742	24.73	23.34	18.76	15.58	22.90	-10000	1	15.19	0.444	-10000	-53.32	-100.00	15.19	-10000	-10000	
102.56	0.661	24.86	23.28	19.48	16.85	22.64	-10000	1	13.31	0.420	4.43	-51.32	-100.00	13.31	-10000	-10000	
101.27	0.753	25.25	23.60	19.91	16.92	22.95	-10000	1	15.71	0.539	-10000	-55.24	-100.00	15.71	-10000	-10000	
100.00	0.597	24.68	22.62	20.15	18.40	21.82	-10000	1	9.37	0.507	5.85	-52.59	-100.00	9.37	-10000	-10000	
99.38	0.696	24.34	22.82	18.65	23.43	-10000	-10000	1	9.22	0.652	5.64	-53.61	-100.00	9.22	-10000	-10000	
98.77	0.611	23.63	21.78	18.72	17.81	20.41	-10000	1	10.84	0.583	5.89	-56.09	-100.00	10.84	-10000	-10000	
97.56	0.706	24.66	22.92	19.51	23.35	-10000	-10000	1	10.66	0.581	5.82	-50.47	-100.00	10.66	-10000	-10000	
48.63	1.089	23.34	21.19	19.00	18.88	18.69	-10000	1	9.66	0.612	5.58	-56.27	-100.00	9.66	-10000	-10000	
97.56	0.670	24.01	21.91	19.56	22.49	-10000	-10000	1	10.56	0.580	6.62	-51.29	-100.00	10.56	-10000	-10000	
49.08	1.026	23.28	20.16	20.14	14.34	19.75	-10000	1	6.65	0.467	4.41	-55.30	-100.00	6.65	-10000	-10000	
97.56	0.512	23.95	21.89	19.45	22.43	-10000	-10000	1	13.10	0.585	6.93	-51.55	-100.00	13.10	-10000	-10000	
94.67	0.539	23.22	20.54	19.52	19.16	17.83	-10000	1	6.30	0.468	3.03	-50.51	-100.00	6.30	-10000	-10000	
95.24	0.550	24.35	22.38	19.85	21.09	19.13	-10000	1	6.24	0.502	-1.67	-49.73	-100.00	4.57	-10000	-10000	
95.81	0.418	24.27	22.70	18.73	23.16	-10000	-10000	1	6.23	0.561	-1.23	-49.85	-100.00	4.99	-10000	-10000	
48.78	0.743	24.68	23.20	19.18	23.82	-10000	-10000	1	8.42	0.698	-9.62	-55.68	-100.00	-1.20	-10000	-10000	
54.05	0.507	22.79	20.43	18.71	19.31	16.51	-10000	1	9.23	0.654	-7.62	-57.83	-100.00	1.61	-10000	-10000	
53.16	0.720	20.59	16.16	18.41	17.27	-10000	-10000	1	6.24	0.489	3.01	-53.10	-100.00	6.24	-10000	-10000	
-10000	-10000	23.12	18.79	20.93	18.21	15.09	-10000	1	4.24	0.647	1.91	-58.58	0.42	4.24	-10000	-10000	
49.38	0.648	19.57	13.86	17.97	13.76	9.97	-10000	1	4.71	0.428	4.54	-54.65	-100.00	4.71	-10000	-10000	
49.38	0.862	21.58	14.13	20.58	15.21	-10000	-10000	1	6.55	0.531	4.52	-56.65	-100.00	6.55	-10000	-10000	
49.08	0.754	21.28	13.20	20.40	14.39	8.08	-10000	1	1.56	0.409	5.28	-53.45	-100.00	1.56	-10000	-10000	
50.00	0.925	21.01	14.24	19.80	16.81	-10000	-10000	1	0.57	0.648	6.71	-60.03	-100.00	0.57	-10000	-10000	
51.12	0.598	19.02	12.87	17.44	13.01	9.26	-10000	1	2.47	0.387	10.15	-54.20	-100.00	2.47	-10000	-10000	
50.00	0.976	18.77	13.28	17.02	14.86	-10000	-10000	1	5.76	0.637	8.40	-61.45	-100.00	5.76	-10000	-10000	
49.08	0.661	19.61	13.29	18.15	13.14	10.01	-10000	1	6.37	0.441	9.82	-55.67	-100.00	6.37	-10000	-10000	
50.00	0.885	21.26	16.31	19.42	17.10	-10000	-10000	1	3.82	0.474	3.55	-52.77	-100.00	3.82	-10000	-10000	
75.47	0.393	20.98	16.33	18.82	17.18	-10000	-10000	1	7.55	0.587	3.04	-56.89	-100.00	7.55	-10000	-10000	
49.69	0.983	19.38	14.66	17.33	15.92	-10000	-10000	1	6.13	0.549	10.23	-56.62	-100.00	6.13	-10000	-10000	
71.11	0.528	19.66	14.30	17.77	14.85	11.17	-10000	1	2.71	0.492	9.35	-55.62	-100.00	2.71	-10000	-10000	
50.16	1.021	19.48	14.27	17.70	14.18	10.60	-10000	1	7.79	0.502	12.79	-56.64	-100.00	7.79	-10000	-10000	
69.87	0.477	20.70	15.42	18.95	15.81	10.38	-10000	1	4.32	0.708	9.59	-64.28	-100.00	4.32	-10000	-10000	
50.16	0.949	19.37	13.12	17.97	14.62	-10000	-10000	1	4.41	0.412	8.93	-53.31	-100.00	4.41	-10000	-10000	
50.31	0.683	19.86	14.68	18.06	13.93	11.68	-10000	1	2.91	0.537	6.25	-58.15	-100.00	2.91	-10000	-10000	
50.63	0.886	20.18	14.96	18.36	15.07	10.38	-10000	1	4.61	0.556	8.01	-57.74	-100.00	4.61	-10000	-10000	
75.12	0.535	20.62	14.71	19.10	15.12	11.43	-10000	1	3.73	0.527	12.10	-56.59	-100.00	3.73	-10000	-10000	
145.45	0.364	21.78	18.50	18.72	14.66	17.07	-10000	1	11.32	0.471	11.84	-55.11	-100.00	11.32	-10000	-10000	
125.98	0.345	23.98	22.06	19.23	22.39	-10000	-10000	1	12.46	0.644	2.26	-54.26	-100.00	12.46	-10000	-10000	
118.52	0.555	24.45	22.94	18.90	19.82	20.89	-10000	1	9.59	0.663	-10000	-57.78	-100.00	9.59	-10000	-10000	
118.52	0.655	24.48	22.57	19.77	16.45	22.20	-10000	1	7.38	0.503	-10000	-54.40	-100.00	7.38	-10000	-10000	
116.79	0.493	24.46	22.58	19.71	18.92	20.91	-10000	1	10.37	0.604	-10000	-55.88	-100.00	10.37	-10000	-10000	
57.35	0.787	23.56	22.08	17.85	15.03	21.56	-10000	1	13.47	0.463	-10000	-54.48	-100.00	13.47	-10000	-10000	
115.11	0.591	24.36	22.59	19.39	14.45	22.24	-10000	1	14.14	0.660	-10000	-63.00	-100.00	14.14	-10000	-10000	
114.29	0.676	24.49	23.06	18.74	14.20	22.76	-10000	1	14.59	0.560	-10000	-58.77	-100.00	14.59	-10000	-10000	
112.68	0.612	24.72	23.35	18.84	14.30	23.02	-10000	1	14.58	0.535	-10000	-57.71	-100.00	14.58	-10000	-10000	
112.68	0.746	24.57	23.05	18.99	17.69	21.90	-10000	1	12.42	0.557	-10000	-55.16	-100.00	12.42	-10000	-10000	
112.68	0.603	24.71	23.10	19.49	14.47	22.82	-10000	1	12.01	0.484	-10000	-55.73	-100.00	12.01	-10000	-10000	
112.68	0.676	25.12	23.71	19.33	20.15	22.01	-10000	1	11.24	0.624	-10000	-55.55	-100.00	11.24	-10000	-10000	
111.89	0.610	26.16	24.77	20.36	17.25	24.68	-10000	1	8.66	0.472	-10000	-52.55	-100.00	8.66	-10000	-10000	
54.79	0.924	26.23	24.98	20.08	17.90	24.76	-10000	1	7.93	0.415	-10000	-50.12	-100.00	7.93	-10000	-10000	
108.84	0.667	27.13	25.93	20.80	18.83	25.69	-10000	6	8.36	0.622	-10000	-56.78	-100.00	8.36	-10000	-10000	
108.11	0.522	27.07	24.97	22.83	20.61	24.60	-10000	1	5.34	0.533	-10000	-51.32	-100.00	5.34	-10000	-10000	
108.11	0.540	27.00	24.50	23.30	20.34	24.15	-10000	1	4.71	0.418	-0.57	-47.77	-100.00	4.14	-10000	-10000	
107.38	0.660	27.08	25.26	22.32	21.03	24.75	-10000	6	3.58	0.621	-0.41	-54.53	-100.00	3.17	-10000	-10000	
106.67	0.592	26.27	24.32	21.72	20.31	23.70	-10000	1	4.45	0.587	-0.51	-53.76	-100.00	3.94	-10000	-10000	
105.26	0.681	25.37	23.82	19.82	18.25	23.16	-10000	1	9.17	0.676	-10000	-60.03	-100.00	9.17	-10000	-10000	
104.58	0.571	25.25	23.63	20.03	21.93	20.15	-10000	1	8.22	0.605	-10000	-52.91	-100.00	8.22	-10000	-10000	
104.58	0.613	24.46	22.73	19.32	20.76	19.42	-10000	1	9.00	0.554	-10000	-51.97	-100.00	9.00	-10000	-10000	
51.78	1.052	23.25	21.61	18.06	22.02	-10000	-10000	1	10.07	0.457	-10000	-47.29	-100.00	10.07	-10000	-10000	
103.90	0.591	23.70	21.62	19.13	16.21	20.99	-10000	1	8.07	0.489	-10000	-54.16	-100.00	8.07	-10000	-10000	
51.78	1.144	23.58	20.98	20.02	15.48	20.52	-10000	1	7.26	0.501	-10000	-55.30	-100.00	7.26	-10000	-10000	
105.26	0.577	24.21	22.09	19.76	16.97	21.77	-10000	1	7.01	0.601	-0.42	-57.70	-100.00	6.60	-10000	-10000	
52.98	0.966	25.25	23.48	20.39	18.70	23.24	-10000	1	7.06	0.544	-3.91	-53.65	-100.00	3.14	-10000	-10000	
109.59	0.410	26.77	25.41	20.89	19.57	24.94	-10000	5	8.11	0.683	-2.94	-59.09	-100.00	5.18	-10000	-10000	
111.89	0.490	28.76	26.87	24.16	23.35	26.27	-10000	6	4.00	0.669	-2.55	-54.56	-100.00	1.45	-10000	-10000	
55.75	0.716	29.96	27.89	25.69	28.90	17.80	-10000	6	4.43	0.593	-7.30	-45.42	-100.00	-2.86	-10000	-10000	
-10000	-10000	30.16	28.23	25.65	29.46	-10000	-10000	0	4.62	0.564	-5.53	-43.67	-100.00	-9.37	-10000	-10000	
-10000	-10000	31.61	27.41	29.52	29.88	15.70	-10000	0	-2.56	0.658	-2.12	-47.46	-100.00	-9.36	-10000	-10000	
50.31	0.876	30.79	28.24	27.23	29.85	-10000	-10000	0	-7.20	0.586	-3.84	-44.17	-100.00	-14.42	-10000	-10000	
-10000	-10000	30.43	27.59	27.20	29.19	-10000	-10000	0	-6.14	0.522	-0.29	-42.34	-100.00	-10.85	-10000	-10000	
49.84	0.853	34.02	23.40	33.61	26.12	20.42	-10000	1	-6.35	0.283	-0.32	-38.66	-100.00	-13.97	-10000	-10000	
-10000	-10000	40.31	25.84	40.15	31.86	-10000	-10000	0	-9.96	0.637	5.45	-44.45	-100.00	-17.11	-10000	-10000	
50.96	0.853	43.63	25.52	43.57	33.47	-10000	-10000	0	-16.63	0.593	5.15	-40.85	-100.00	-17.55	-10000	-10000	
-10000	-10000	46.36	24.78	46.33	34.42	11.10	-10000	1	-21.49	0.561	3.14	-38.59	-100.00	-21.49	-10000	-10000	
50.31	0.926	47.68	23.37	47.66	32.79	-10000	-10000	1	-20.90	0.619	2.11	-42.68	-100.00	-20.90	-10000	-10000	
70.48	0.455	48.17	23.76	48.15	33.81	-10000	-10000	1	-21.43	0.530	5.04	-38.01	-100.00	-21.43	-10000	-10000	
50.16	0.778	47.24	24.81	47.22	34.69	10.13	-10000	1	-18.22	0.591	6.63	-39.55	-100.00	-18.22	-10000	-10000	
69.87	0.467	48.70	25.43	48.68	35.68	10.46	-10000	0	-25.12	0.517	6.81	-35.67	-100.00	-25.12	-10000	-10000	
49.38	0.772	47.59	25.71	47.56	33.81	-10000	-10000	0	-19.61	0.436	5.50	-34.84	-100.00	-19.61	-10000	-10000	
49.38	0.691	45.42	22.04	45.40	32.33	10.19	-10000	1	-18.94	0.414	5.62	-35.66	-100.00	-18.94	-10000	-10000	
50.00	0.785	44.25	22.98	44.22	31.49	-10000	-10000	1	-18.26	0.539	4.76	-40.67	-100.00	-18.26	-10000	-10000	
50.31	0.698	40.43	25.41	40.29	29.44	10.00	-10000	0	-14.01	0.453	6.83	-39.75	-100.00	-14.01	-10000	-10000	
172.04	0.274	35.41	26.04	34.87	28.60	-10000	-10000	0	-7.68	0.402	4.99	-39.04	-100.00	-7.68	-10000	-10000	
-10000	-10000	32.03	27.78	29.95	30.48	-10000	-10000	0	-3.46	0.677	-1.71	-47.86	-100.00	-5.17	-10000	-10000	
53.16	0.635	36.13	33.19	33.05	35.93	-10000	-10000	0	-5.67	0.574	-2.50	-37.60	-100.00	-8.17	-10000	-10000	
106.67	0.502	35.86	33.50	32.07	35.38	23.67	-10000	0	-6.26	0.609	-1.59	-39.64	-100.00	-7.85	-10000	-10000	
102.56	0.547	38.58	34.83	36.19	38.31	22.95	-10000	0	-11.42	0.515	-0.64	-32.97	-100.00	-12.06	-10000	-10000	
101.91	0.633	38.30	35.95	34.49	38.05	21.73	102.52	12	-12.62	0.520	-0.89	-33.41	-100.00	-13.51	43.78	-10000	
101.91	0.581	35.20	32.61	31.71	34.67	21.78	103.17	12	-9.20	0.587	0.77	-39.40	-100.00	-9.20	43.89	-10000	
101.91	0.666	34.63	31.01	32.14	34.06	21.31	101.22	12	-8.96	0.617	-0.32	-41.32	-100.00	-9.28	43.56	-10000	
50.63	1.012	34.40	30.25	32.29	33.91	-10000	100.58	13	-6.82	0.758	3.07	-49.44	-100.00	-6.82	43.45	-10000	
100.00	0.559	34.56	31.74	31.32	34.31	-10000	97.55	12	-9.87	0.569	1.91	-39.02	-100.00	-9.87	42.92	-10000	
96.39	0.445	35.97	33.46	32.38	35.68	-10000	-10000	0	-10.26	0.502	2.93	-35.14	-100.00	-10.26	-10000	-10000	
93.57	0.467	33.79	30.96	30.57	32.96	19.41	-10000	0	-12.56	0.490	0.65	-37.44	-100.00	-12.56	-10000	-10000	
90.40	0.379	32.57	28.50	30.39	31.91	19.09	-10000	5	-11.49	0.535	-0.57	-40.10	-100.00	-12.06	-10000	-10000	
87.43	0.419	33.49	30.57	30.39	32.88	19.50	-10000	5	-9.13	0.662	-0.39	-44.67	-100.00	-9.52	-10000	-10000	
87.43	0.334	35.43	33.51	30.95	34.98	20.22	-10000	0	-9.27	0.660	-2.97	-42.47	-100.00	-12.24	-10000	-10000	
46.92	1.042	33.31	31.67	28.29	32.72	20.14	-10000	0	-10.73	0.450	-0.79	-36.37	-100.00	-11.52	-10000	-10000	
89.89	0.347	29.03	26.58	25.30	27.30	20.71	-10000	0	-2.08	0.608	1.41	-47.67	-100.00	-2.08	-10000	-10000	
155.34	0.276	28.90	26.37	25.27	27.13	21.59	-10000	5	0.30	0.511	-4.61	-44.00	-100.00	-4.31	-10000	-10000	
48.34	1.048	29.50	26.08	26.83	27.68	21.65	-10000	0	3.06	0.666	-11.74	-50.08	-100.00	-8.68	-10000	-10000	
74.07	0.429	27.71	21.75	26.38	22.99	16.66	-10000	1	-1.85	0.482	-2.64	-47.14	-100.00	-4.49	-10000	-10000	
50.79	0.876	27.72	25.43	23.78	26.48	-10000	-10000	0	-6.32	0.650	0.53	-50.46	-100.00	-6.32	-10000	-10000	
-10000	-10000	25.74	23.58	21.47	24.91	-10000	-10000	1	-7.06	0.455	-0.03	-44.34	-100.00	-7.09	-10000	-10000	
49.69	0.837	23.37	19.86	20.68	21.55	-10000	-10000	1	-1.28	0.528	5.28	-50.20	-100.00	-1.28	-10000	-10000	
158.42	0.348	21.81	17.77	19.39	18.67	11.80	-10000	1	2.01	0.343	7.75	-47.33	-100.00	2.01	-10000	-10000	
50.31	0.877	20.11	15.56	18.00	14.90	12.43	-10000	1	7.25	0.664	11.47	-62.75	-100.00	7.25	-10000	-10000	
50.47	0.615	19.22	14.37	17.04	13.69	11.77	-10000	1	7.23	0.496	10.94	-56.92	-100.00	7.23	-10000	-10000	
50.00	1.039	20.56	15.69	18.66	17.36	-10000	-10000	1	1.27	0.572	5.52	-56.09	-100.00	1.27	-10000	-10000	
50.16	0.551	23.24	18.37	21.33	19.48	9.94	-10000	1	-3.78	0.504	4.95	-51.41	-100.00	-3.78	-10000	-10000	
49.84	0.929	36.40	21.74	36.24	22.38	9.78	-10000	1	-7.57	0.536	7.33	-49.66	-100.00	-7.57	-10000	-10000	
51.12	0.595	33.07	22.23	32.68	23.75	-10000	-10000	1	-7.02	0.610	10.15	-51.31	-100.00	-7.02	-10000	-10000	
50.31	0.922	26.77	22.64	24.59	23.99	-10000	-10000	1	-8.15	0.458	6.73	-45.36	-100.00	-8.15	-10000	-10000	
-10000	-10000	26.59	22.65	24.28	23.98	10.80	-10000	1	-5.36	0.547	9.12	-48.48	-100.00	-5.36	-10000	-10000	
50.16	0.888	26.94	23.27	24.45	25.02	-10000	-10000	1	-10.14	0.402	1.71	-42.62	-100.00	-10.14	-10000	-10000	
49.84	0.684	27.62	24.01	25.08	25.39	-10000	-10000	1	-9.75	0.473	1.48	-44.44	-100.00	-9.75	-10000	-10000	
49.69	0.834	28.09	24.00	25.89	26.02	-10000	-10000	1	-7.59	0.431	5.59	-42.48	-100.00	-7.59	-10000	-10000	
50.16	0.726	28.38	23.63	26.56	25.64	9.71	-10000	1	-8.42	0.448	4.44	-43.39	-100.00	-8.42	-10000	-10000	
50.00	0.850	29.34	24.37	27.65	26.95	-10000	-10000	1	-11.36	0.595	1.25	-47.46	0.37	-11.36	-10000	-10000	
50.47	0.703	29.80	24.94	28.06	27.55	9.27	-10000	1	-12.35	0.510	-0.30	-43.55	-100.00	-13.75	-10000	-10000	
50.96	0.873	30.21	26.05	28.09	28.38	-10000	-10000	0	-12.24	0.509	2.75	-42.68	-100.00	-12.24	-10000	-10000	
50.79	0.599	30.28	26.48	27.90	28.41	10.66	-10000	0	-9.47	0.433	4.65	-40.15	-100.00	-9.47	-10000	-10000	
50.00	0.998	30.94	26.03	29.24	28.91	11.36	-10000	0	-9.83	0.463	5.75	-40.60	-100.00	-9.83	-10000	-10000	
-10000	-10000	31.57	25.59	30.29	29.36	13.75	-10000	5	-12.61	0.503	3.73	-41.49	-100.00	-12.61	-10000	-10000	
50.47	1.045	30.90	25.67	29.34	28.16	-10000	-10000	0	-10.11	0.562	3.75	-44.89	-100.00	-11.67	-10000	-10000	
49.84	0.582	31.99	26.99	30.32	29.89	8.71	-10000	0	-11.87	0.560	2.46	-43.08	-100.00	-12.82	-10000	-10000	
49.08	0.837	31.68	26.48	30.11	29.30	-10000	-10000	6	-10.45	0.430	6.89	-39.17	-100.00	-10.45	-10000	-10000	
67.80	0.430	31.54	27.10	29.58	29.38	11.73	-10000	0	-11.70	0.503	7.34	-41.47	-100.00	-11.70	-10000	-10000	
50.63	0.849	31.33	26.74	29.46	28.91	-10000	-10000	0	-6.90	0.580	6.80	-44.87	-100.00	-6.90	-10000	-10000	
49.69	0.661	31.42	27.79	28.93	29.12	10.34	-10000	0	-9.68	0.554	2.05	-43.61	-100.00	-9.68	-10000	-10000	
51.28	0.779	31.54	27.65	29.24	29.37	-10000	-10000	0	-10.93	0.634	1.63	-46.80	-100.00	-10.93	-10000	-10000	
50.16	0.648	31.33	27.34	29.10	29.11	10.82	-10000	0	-11.47	0.430	1.90	-39.36	-100.00	-11.47	-10000	-10000	
49.38	0.812	32.00	29.16	28.79	30.83	-10000	-10000	0	-15.67	0.493	0.23	-39.67	-100.00	-15.67	-10000	-10000	
50.00	0.736	31.74	28.17	29.19	29.82	-10000	-10000	0	-16.93	0.491	-0.20	-40.62	-100.00	-17.13	-10000	-10000	
51.12	0.890	32.03	27.47	30.14	30.24	-10000	-10000	0	-14.69	0.473	3.23	-39.59	-100.00	-14.69	-10000	-10000	
50.47	0.590	31.44	27.59	29.11	29.68	-10000	-10000	0	-11.56	0.500	3.89	-41.07	-100.00	-11.56	-10000	-10000	
50.16	0.828	30.60	26.94	28.12	29.26	8.92	-10000	0	-11.21	0.557	5.67	-43.59	-100.00	-11.21	-10000	-10000	
50.16	0.689	30.32	26.35	28.07	28.30	-10000	-10000	0	-7.90	0.500	4.39	-42.45	-100.00	-7.90	-10000	-10000	
50.47	0.789	30.00	25.92	27.82	28.48	-10000	-10000	0	-8.69	0.520	7.31	-42.98	-100.00	-8.69	-10000	-10000	
51.12	0.684	30.83	26.30	28.92	28.84	9.31	-10000	0	-11.71	0.512	5.26	-42.33	-100.00	-12.47	-10000	-10000	
49.69	0.883	30.94	25.64	29.39	28.90	-10000	-10000	0	-11.84	0.585	4.43	-45.08	-100.00	-12.18	-10000	-10000	
50.00	0.620	30.13	25.83	28.07	27.88	12.12	-10000	0	-6.56	0.446	5.29	-41.08	-100.00	-6.56	-10000	-10000	
51.12	0.808	30.13	26.13	27.89	28.16	-10000	-10000	0	-10.40	0.600	2.76	-46.46	-100.00	-10.40	-10000	-10000	
49.54	0.790	30.15	26.53	27.64	28.12	10.43	-10000	0	-10.58	0.510	3.78	-42.98	-100.00	-10.58	-10000	-10000	
49.84	0.830	30.18	25.21	28.49	27.71	9.96	-10000	0	-8.14	0.426	5.45	-40.64	-100.00	-8.14	-10000	-10000	
50.31	0.634	30.40	26.10	28.35	28.31	11.20	-10000	0	-8.86	0.555	5.76	-44.46	-100.00	-8.86	-10000	-10000	
50.00	0.878	30.66	25.72	28.97	28.98	-10000	-10000	0	-11.03	0.463	5.90	-40.53	-100.00	-11.03	-10000	-10000	
49.54	0.771	30.06	24.87	28.47	27.66	9.84	-10000	1	-11.78	0.442	3.23	-41.18	-100.00	-11.78	-10000	-10000	
50.00	0.797	29.07	25.41	26.58	27.02	-10000	-10000	0	-5.82	0.616	5.53	-48.31	-100.00	-5.82	-10000	-10000	
50.63	0.680	28.50	24.76	26.05	26.18	10.72	-10000	1	-7.03	0.388	8.25	-41.05	-100.00	-7.03	-10000	-10000	
